,TCP,Year,Title,Content
14493,dg024472,1788,James Madison to Edmund Randolph,"""James Madison to Edmund Randolph
 My dear friend N. York Jany. 20. 1788 I have received your favor of the 3 inst.(1) By a letter from Mr. Turberville of later date I have the mortification to find that our friend Mr. Jones has not succeeded in his wish to be translated from the Executive to the Judiciary Department.(2) I had supposed that he stood on ground that could not fail him in a case of that sort; and am wholly at a loss to account for the disappointment. The Count de Moustier arrived a few days ago as successor to the Chevr. de la Luzerne. He had so long a passage that I do not know whether the dispatches brought by him, contain much that is new.(3) It seems that although the affairs of Holland are put into a pacific train, those of the Russians & Turks may yet produce a general broil in Europe. The Prussian Troops are to be withdrawn & the fate of the Dutch regulated by negociation. The intelligence from Massachts. begins to be rather ominous to the Constitution. The interest opposed to it is reinforced by all connected with the late insurrection, and by the province of Mayne which apprehends difficulties under the new System in obtaining a separate Government greater than may be otherwise experienced. Judging from the present state of the intelligence as I have it, the probability is  January 20, 1788  that the voice of that State will be in the negative. The Legislature of this State is much divided at present. The House of Assembly are said to be friendly to the merits of the Constitution. The Senate, at least a majority of those actually assembled, are opposed even to the calling a Convention. The decision of Massts. in either way, will decide the voice of this State. The minority of Penna. are extremely restless under their defeat, will endeavor at all events if they can get an assembly to their wish to undermine what has been done there, and will it is presumed be emboldened by a negative from Massts. to give a more direct & violent form to their attack. The accounts from Georgia are favorable to the Constitution. So they are also from S. Carolina, as far as they extend. If I am not misinformed as to the arrival of some members of Congress in Town, a quorum is at length made up.(4) Your's affectly., Js. Madison Jr. ""
"
14494,dg024473,1788,James Madison to George Washington,"""James Madison to George Washington
 Dear Sir N. York Jany. 20. 1788. The Count de Moustier arrived here a few days ago as Successor to the Chevr. de la Luzerne. His passage has been so tedious that I am not sure that the despatches from Mr. Jefferson make any considerable addition to former intelligence. I have not yet seen them, but am told that this is the case. In general it appears that the affairs of Holland are put into pacific train. The Prussian troops are to be withdrawn, and the event settled by negociations. But it is still possible that the war between the Russians & Turks may spread a general flame throughout Europe. The intelligence from Massachusetts begins to be very ominous to the Constitution. The antifederal party is reinforced by the insurgents, and by the province of Mayne which apprehends greater obstacles to her scheme of a separate Government, from the new system than may be otherwise experienced. And according to the prospect at the date of the latest letters, there was very great reason to fear that the voice of that State would be in the negative. The operation of such an event on this State may easily be foreseen. Its Legislature is now sitting and is much divided. A majority of the Assembly are said to be friendly to  January 20, 1788  the merits of the Constitution. A Majority of the Senators actually convened are opposed to a submission of it to a Convention. The arrival of the absent members will render the voice of that branch uncertain on the point of a Convention. The decision of Massachusetts either way will involve the result in this State. The minority in Penna. is very restless under their defeat. If they can get an Assembly to their wish they will endeavor to undermine what has been done there. If backed by Massts. they will probably be emboldened to make some more rash experiment. The information from Georgia continues to be favorable. The little we get from S. Carolina is of the same complexion. If I am not misinformed as to the arrival of some members for Congress, a quorum is at length made up. With the most perfect esteem & attachment, I remain Dear Sir, Your Obedt. humble servant, Js. Madison Jr. ""
"
14495,dg024474,1788,John Armstrong Jr to Charles Thomson,"""John Armstrong, Jr. to Charles Thomson
 Sir, New York Jany. 21st. 1788 You will be pleased to signify to Congress that I do not accept the appointment of a Judge of the Western Territory with which that Body was pleased to honor me by their Act of the 16th of October 1787.(1) I am, Sir, With much respect, Your Most Obedient & very humble servant, John Armstrong jr ""
"
14496,dg024475,1788,Charles Thomson s Memorandum Book,"""Charles Thomson's Memorandum Book
 [January 21--;23, 1788] Jany. 21. transmitted by Post to the President of Delaware a duplicate of Letter Oct. 18th. 1787.(1) Jany. 23. transmitted circular Letter to the States(2) ---;by Post. to Georgia by Capt Burnham. to South Carolina by Capt Schemerhorn. January 23, 1788  ""
"
14497,dg024476,1788,James White to Charles Thomson,"""James White to Charles Thomson
 Sir New-York 22d January 1788 As my holding the office of superintendt. of indian affs. is incompatible with a late appointment of the state of North Carolina; I request the favor of you to lay my resignation before Congress.(1) I am, sir, your obedient servant, James White ""
"
14498,dg024477,1788,James Madison to Rufus King,"""James Madison to Rufus King
 Dear Sir N. York Jany. 23 [1788]---;½ after 8 OC. I have this instant recd. your favr. of the 16 and have but a few moments to thank you for it.(1) I have also just recd. a letter from Genl. Washington.(2) It contains nothing very material or new. The Genl. thinks that although there is an uncertainty in the case, the final decision will prove that a large majority in Virga. are in favor of the Constitution. If nine States should precede it seems now to be admitted on all hands that Virga. will accede. Every post confirms the opinion that the Constn. is regaining its lost ground. It is impossible to express how much depends on the result of the deliberations of your Body. The arrival of the French Minister here must have got to Boston through the Gazettes. He has been too long on the way to add much to former intelligence. It seems still possible that war may take place; though the embers are stifled for the moment. A Congs. was made for the first time on Monday, & Mr. C. Griffin has been placed in the chair.(3) Adieu. Yrs. sincerely, Js. Madison Jr ""
"
14499,dg024478,1788,Massachusetts Delegates to John Hancock,"""Massachusetts Delegates to John Hancock
 Sir New York 23d Jany 1788 Since we last did ourselves the honor to address Your Excellency nothing of importance has taken place until yesterday when the delegates from seven States being assembled, Congress proceeded to the choice of The Honble Cyrus Griffin Esqr for their President.(1) The States of Georgia, N Carolina, Connecticut & N Hamshire have each a member present, but are unrepresented. New York will probably make their election this week, And R Island is without a Member in Congress. The arrival of a Minister, Count de Moustiers from the Court of France, is a fresh proof of the attention, which the United States have uniformly received, from an illustrious ally; And we are confident of Your Excellencys concurrence in the sincerest wishes, that whilst our Nation is respectable abroad, Nothing may take place that will diminish our importance at home. We shall continue to detail to Your Excelly from time to time, such facts as may be that of consequence to be communicated, being Very respectfully, Your Excellencys Most obed & huml Sert, Copy Sam. A Otis G Thacher ""
"
14500,dg024479,1788,Charles Thomson to the States,"""Charles Thomson to the States
 Sir, Circular Office of Secretary Congress, January 23d. 1788. I have the honor to inform your Excellency that on Monday last Seven states assembled, namely Massachusetts, New-Jersey, Pensylvania, Delaware, Maryland, Virginia, and South Carolina, and from New Hampshire Mr Gilman, from Connecticut, Mr Wadsworth, from North Carolina, Mr White and from Georgia Mr Baldwin.(1) Yesterday Congress proceeded to the election of a President and made choice of His Excellency Cyrus Griffin.(2) With great Respect, I have the Honor to be, Your Excellency's Most Obedient and Most Humble Servt., Cha Thomson ""
"
14501,dg024480,1788,Paine Wingate to John Sullivan,"""Paine Wingate to John Sullivan
 Stratham Jany 23. 1788. \""I cannot excuse myself in not returning to your Excellency, before I leave home, my most grateful acknowledgements for the very polite and obliging manner in which you have introduced me to some of the most respectable characters at New York. Be pleased to accept my assurances that any influence which your Excellency shall give me by your recommendations, I will not fail to improve for the benefit of this and of the United States, whenever opportunity presents. And should it possibly ever be in my power to render to you any personal services for your repeated kind offices, I shall esteem myself fortunately happy. Agreeably to your Excellency's  January 23, 1788  proposal, I yesterday waited upon the Treasurer and received Fifty pounds for Mr. Gilman and a like sum for myself, with which I shall set out on my journey as soon as circumstances will permit, probably by Saturday or Monday next. When I reflect on expences which are unavoidable at New-York, and the smalness of the sum which I have received, I cannot but feel anxious lest Mr. Gilman will be greatly disappointed, and we both find ourselves soon in a very disagreable situation for want of cash.\"" ""
"
14502,dg024481,1788,James Madison to George Washington,"""James Madison to George Washington
 Dear Sir N. York Jany. 25. 1788. I have been favoured since my last with yours of the 10th inst. with a copy of the Governours letter to the Assembly.(1) I do not know what impression the latter may make in Virginia. It is generally understood here that the arguments contained in it in favor of the Constitution are much stronger than the objections which prevented his assent. His arguments are forceable in all places, and with all persons. His objections are connected with his particular way of thinking on the subject, in which many of the Adversaries to the Constitution do not concur. The information from Boston by the mail on the evening before last, has not removed our suspence. The following is an extract of a letter from Mr. King dated on the 16th inst.(2) \""We may have 360 members in our Convention. Not more than 330 have yet taken their seats. Immediately after the settlement of Elections, the Convention resolved that they would consider and freely deliberate on each paragraph without taking a question on any of them individually, & that on the question whether they would ratify, each member should be at liberty to discuss the plan at large. This Resolution seems to preclude the idea of amendments; and hitherto the measure has not been suggested. I however do not from this circumstance conclude that it may not hereafter occur. The opponents of the Constitution moved that Mr. Gerry should be requested to take a seat in the Convention to answer such enquiries as the Convention should make concerning facts which happened in the passing of the Constitution. Although this seems to be a very irregular proposal, yet considering the jealousies which prevail with those who made it (who are certainly not the most enlightened part of the Convention) and the doubt of the issue had it been made a trial of strength, several friends of the Constitution united with the opponents and the Resolution was agreed to and Mr. Gerry has taken his seat. Tomorrow we are told cer- January 27, 1788  tain enquiries are to be moved for by the opposition, and that Mr. Gerry under the idea of stating facts is to state his reasons &c.---;this will be opposed and we shall on the division be able to form some idea of our relative strength. From the men who are in favour of the Constitution every reasonable explanation will be given, and arguments really new and in my judgment most excellent have been and will be produced in its support. But what will be its fate, I confess I am unable to discern. No question ever classed the people of this State in a more extraordinary manner, or with more apparent firmness.\"" A Congress of seven States was made up on Monday. Mr. C. Griffin has been placed in the chair. This is the only step yet taken. I remain with the highest respect & attachmt, Yrs affety., Js Madison Jr ""
"
14503,dg024482,1788,John Eager Howard to William Smallwood,"""John Eager Howard to William Smallwood
 Dear Sir, New York Jany. 27h. 1788. Seven States being represented in Congress on Tuesday last, we proceeded to the choice of a President and Cyrus Griffin was elected. The indisposition of one member has prevented our making a Congress since that day, so that we have had no opportunity of instituting the enquiry directed by the General Assembly(1) ---;however the commissioners of the Treasury Board have (without any request from us) inclosed us copies of a number of papers relative to the transaction, but as they do not contain all the information required by the Assembly we delay sending them forward to you until we can obtain such other papers & information as may be procured.  As the situation of my private affairs will prevent my continuing long from home, it is my duty to inform you that I can not remain here longer than the last of February; by that time one of the other Gentlemen will I hope be able to attend. The ratification of the new federal Goverment by the people of Deleware, Pennsylvania and Connecticut have been r[ecd] in Congress. The Assembly of this Sta[te] are now sitting at Poughkeepsie; nothing yet has been done relative to Goverment. The Convention of the Massachusetts are now sitting, but as there is great opposition it is not certain that they will adopt it. I am yr most Obed serv, J E Howard January 27, 1787  ""
"
14504,dg024483,1788,William Irvine to George Washington,"""William Irvine to George Washington
 Sir New York January 27th 1788 I have been honored with your letter of the 11th instant.(1) I need not tell you how much pleasure it would give me to be able to answer your queries, to your satisfaction, but I am persuaded that no observations short of an actual survey will enable you to gratify your correspondents abroad---;(particularly relative to your 3d querie) with such accuracy as to hazard any thing positively; I will however relate to you such facts, and observations as actually came within my own knowledge, as well as accounts of persons who I think may be confided in. From a place called Mahoning on the big Beaver to the falls of the Cayahoga is about thirty miles, the Country is hilley, tho not Mountainous, the chief, is called the Buck ridge in this rout, which is not high, but pretty extensive, being several miles over, a flat moist Country on the summit; in some places it inclines to be marshey and the difficulty of travelling is increased much by the roots of Buck trees with which it is heavily loaded. The Cayahago, above the great falls is rapid, rockey, and is interrupted by sundry lesser falls, on the branch that heads towards that part of the big Beaver called Mahoning. This account I had from an intelligent person, then at Mahoning, who was loading a Sloop with flour at the mouth of Cayahoga for Detroit; he added that an old Indian assured him it was not more than 15 miles from Mahoning to a navigable Creek, a few miles East of Cayahoga---; that he had employed the Indian to blaise a road, and intended when that was done to explore the Country himself. I presume however this service was not performed, as this Gentlemans Men & Horses were soon after killed and his store house burned by the Savages. Captain Brady, a Partizan Officer, says that the sources of the big Beaver, Muskingum, and a large deep Creek which empties into Lake Erie, 15 or 20  January 27, 1788 

  NEXT SECTION ..  NAVIGATOR""
"
