,TCP,Year,Title,Content
521,dg001533,1775,Silas Deane to Titus Hosmer,"""Silas Deane to Titus Hosmer   Sir Philadelphia July 6th 1775 This will be handed you (1) by Governor Skene, who is by order of Congress to reside for the present, at Middletown, or Wethersfield, with such Liberties as to Governor Trumbull shall appear proper.(2) At Philadelphia he had Eight Miles allowed him round the City to take his exercise in at Pleasure. I think he might be allowed Hartford, Wethersfield, and Middletown to choose his residence in. It probably will not be of Long Continuance, and I have assured him and the Gentlemen with him, that they will meet with no personal insult or injury but with every civility their situation will admit of. Their Expences will be reimbursed by the Continent. I am with Compliments to all Friends Dear Sir your most Obed Huml Servant Silas Deane ""
"
522,dg001534,1775,Silas Deane to Jonathan Trumbull Sr,"""Silas Deane to Jonathan Trumbull, Sr.   Sir Philadelphia July 6th 1775 Yours inclosing the Onyda Speech We received the 5th and the JULY 6, 1775  same, together with yours to the President were read in Congress.(1) We fondly hope the Arrangement of the General Officers will be agreeable tho our Colony Orders were broke in upon in consequence of the heigh Opinion, which the Congress entertained of General Putnams Service & Zeal. The Congress will not proceed further in appointing Officers, or ordering the exact Number of Men untill they have the State of the Army laid before them which will be done immediately on the Generals Arrival. A Continental Battallion is to Consist of 1 Colonel, 1 Lieut Colonel, 1 Major, 8 Captains, 16 Lieutenants, 8 Ensigns, I Adjutant, 1 Quarter Mastir, 1 Chaplain, I Surgeon, 1 Mate, 32 Sergeants, 32 Corporals, 16 Drummers, & 554 Privates. In Consequence of this the Colony will be intituled to a Larger Number of Officers which We conceive the Assembly should nominate immediately, as General Washington has with him blank Commissions to fill up according to the several Nomination[s], of the Assemblies or Congresses, on the Continent. As to our raising more men, We can give no Advice, untill We hear from the Genl, who has orders, not to Dismiss any of the Troops now raised untill further Orders. The President writes to you, on Gover Skeens Acct. who with Mr Lundy are sent at the expence of the Continent to reside in Connecticut for the present under your Honors limitations & directions. Mr Skeen is desirous of residing at Wethersfield or Middletown in which we have told him, Your honor will indulge him as also in permitting the Servants, he has with him, of going to Labor, on his Estate, if needed. It is unnecessary at present, to give the particular motives for sending them Northward. Mr Skeen will be nearer his Estate and Family & his Parole equally binding. We hope the Continental emission will soon be out, when you will be refunded the Monies advanced Genl Schuyler. There are two Powder Mills near this City which when in Stock, can make about Fifteen hundred per Week & the Congress are making the most effectual preparation for supplying the Continent with every necessary Article for Defence. The sample of Salt Petre was very good and will inquire as to Sulphur. Experiments are making to strike out a plan for procuring any requisit Quantity of Salt Petre and Powder with the progress of which We hope soon to acquaint you, and with the arrival of a large Supply Daily expected. A Quantity has been sent from this City, by Land, for the Camp and for Ticonderoga, at which place, Gen Schuyler will Command. Indian Affairs have engrossed much of our Attention, and general Regulations will soon take place, with respect to them. After compleating some of the general Matters now before Us, it is probable there will be an Adjournment to New Haven or Hartford. The Army will soon be recruited by near One thousand Rifle Men.  Wheather they will want more, or Not you will be the best Judges but we fear that the Congress will not think of taking more into pay from Connecticut than Six Thousand. We should think that a Draught of Minute Men, to be under immediately on Marching would be a good Regulation, and what will undoubtedly be agreeable to the Congress. Those provinces are now at a great expence with their Militia, and this in perticular their Assembly have come into resolutions (which we will procure, and send you in Our Next) for putting this Province, into the best possable state of Defence. There is nothing from London than the 24th of May. With the greatest truth, and regard, Subscribe for my Self and Colleages, Your honors most Obedient and Very humble Servant Silas Deane ""
"
523,dg001535,1775,Henry Middleton to Arthur Middleton,"""Henry Middleton to Arthur Middleton   My dear Son, Philadelphia July 6th. 1775. I have just time to acquaint you (1) that I have sent under the care of JULY 6, 1775  Mr. Daniel Tucker, who tells me he shall embark in about an hour in a Schooner bound to George Town, two packages containing the Number of pieces of woollens mentioned in the enclosed paper, which I have bought for cloathing your Uncles Negroes. The Stuffs are not so good as I could wish them to be; and as they are much narrower than Negro cloth, will come rather high; but they will make a very good shift, and I thought it was better to purchase them, than let the Negroes suffer of want of cloathing. Mr. Tucker will forward them to Charles Town to Cap Blake, and I beg You will desire him to send them to Mr. Dupont as soon as he can meet with an Opportunity, after they come to hand. We do not know that any thing material has happened in the Massachusett since the 17th ultimo. The Regulars suffered almost incredibly in the Engagement which happened on that day, for I believe it is pretty certain that they lost in the field of battle not less than thirty officers, and upwards of six hundred privates; and that they had upwards of fifty Officers and not less than six hundred privates wounded. General How it is said was amongst the latter and that he is since dead; but this report seems to want confirmation. General Gage has received a considerable reinforcement since the Engagement, but as the regulars have had so severe a drubbing, we are afraid they will not be prevailed upon to face the provincials again soon. I purpose to set out on Saturday for New York, in order to see my friend Mr. Fenwicke, who Mr. Huger tells me is in a confirmed dropsy and is given over by the physicians, who attend him. I am really under much concern for poor Mrs. Fenwicke and greatly pity her Situation. I understand that he knows nothing yet of his Son Ned's being married to Miss Stuart; and as he has left him only an annuity in Case such a match should take place, I intend to break it to him and try whether I cannot persuade him to make an alteration in his Will in Ned's favour; and I hope he will not carry his resentment to the grave with him. Mr. Tucker waits and therefore I must conclude my Letter; I need not tell you that I have wrote it in a hurry. Remember me affectionately to my Daughter and the Children, and to your Brother and Sisters & to Mr. Drayton & Mr. Pinckney. I am, Your truly affecn. Father Henry Middleton P.S. I have enclosed you the Captain's receipt for the packages. ""
"
524,dg001536,1775,New York Provincial Congress,"""New York Provincial Congress   Gentlemen Philadelphia, 6 July, 1775 We have the honour of your Favour of the 29th of June accompanying your Plan and Proceedings respecting an Accommodation with the parent state.(1) Nothing could be more interesting or acceptable to us than a Communication of the Sentiments and wishes of our worthy Constituents on this most important Subject: and while we applaud the wisdom of your Decisions, we beg you to be assured that they shall command our most earnest and respectful Attention. Deeply sensible of the Calamities of a civil war, we have nothing more at Heart than to be instrumental in compromising this unnatural Quarrel between the two Countries, on the solid Basis of mutual Justice and constitutional Liberty; and the most strenuous Efforts on our part shall be exerted with unremitting Ardour to accomplish this salutary Purpose. We acknowledge with the utmost Gratitude the Deference you are pleased to pay to our Judgrnent, and your Delicacy in leaving us unrestrained in a point, of all others the most essential to yourselves and your Posterity, to the Continent of America and the whole british Empire; and happy shall we esteem ourselves if in the Discharge of this difficult and arduous trust we shall merit your Approbation and the Confidence of our Country. We have the Honour to be with the greatest Respect. Gentlemen Your most obedient huml servants, Henry Wisner Phil. Livingston Wm Floyd Jas. Duane John Jay Robt R Livingston Junr John Alsop 8th July 1775 P.S. We have unanimously agreed to be silent on that article in the plan of accommodation which asserts, \""That no earthly legislature or tribunal ought or can of Right interfere or interpose in any wise howsoever in the religious and ecclesiastical Concerns of the Colonies.\"" As the Inhabitants of the Continent are happily united in a political Creed, we are of opinion that it would be highly imprudent to run the Risque of dividing them by the Introduction of Disputes foreign to the present Controversey; especially as the Discussion of them can be attended with no one single advantage. They are Points about which Mankind will forever differ and therefore should always, and at least in Times like these be kept out of Sight. We are the more confirmed in these Sentiments by this Circumstance. That JULY 6, 1775  both this & the former Congress have cautiously avoided the least Hint on Subjects of this Kind, all the Members concurring in a Desire of burrying all Disputes on ecclesiastical Points which have for Ages had no other Tendency than that of banishing Peace & Charity from the World. Lewis Morris Henry Wisner Robt R Livingston junr Phil. Livingston John Alsop Jas. Duane Frans. Lewis John Jay Wm. Floyd N.B. The other Delegates are absent. ""
"
525,dg001537,1775,Robert Treat Paine to John Thomas,"""Robert Treat Paine to John Thomas   Dear Sr Philada. July 6th. 1775 Mr. Stephen Collins the Bearer hereof a worthy Citizen here & a friend of mankind, being about to visit your Camp deserves some Credentials of his great merit, his great kindness to our Country men & Zeal in the common Cause recommends him to notice; Mr. John Kaighn reputable citizen here & promoter of military Skill among the Quakers travels with him. (1) I hope your Welfare & Success & a full reward for your military Labors & am with great Regard & affection your friend & hale Servt. R T Paine ""
"
526,dg001538,1775,Lancaster County Committee of Correspondence,"""Lancaster County Committee of Correspondence   Philadelphia, 6th July, 1775. Without a very minute enquiry into the whole it would ill become us to censure or approve the conduct of any person, (1) and therefore shall not take upon us to do either. We have only to say we doubt not you will exert your utmost abilities according to the trust reposed in you to restore and preserve confidence, harmony and affection between all your people. The Assembly taking into consideration the situation of many conscientious people of this Province with respect to arms have on the 30th day of June last, by their recommendation of that date, given to them as well as others advice which we hope all persons will most cheerfully follow.(2) The Congress and your Assembly greatly to their honour have taken means for the protection of America and this Colony, and we would advise you gentlemen to carry into execution the plans recommended by them, that this colony may unitedly act upon one and the same principle.(3) Those who contribute will put their money into the hands of a person they shall choose to be paid over to such treasurer as the committee shall appoint for the uses recommended by the Assembly. We are, gentlemen, Your very humble servants, John Dickinson Cha Humphreys James Wilson Geo. Ross ""
"
527,dg001539,1775,Pennsylvania Delegates to George Washington,"""Pennsylvania Delegates to George Washington   Sir Philadelphia 6th July 1775 We inclose a Resolution of our Assembly authorising us to recom- JULY 6, 1775  mend proper Officers for the Battalion of Rifflemen to be raised in this Province,(1) and a Letter from the Committee of York County, where a Company of an hundred Men has been raised. We therefore beg Leave to recommend Mr Michael Dowdle for Captain; Mr Henry Miller for first Lieutenant; Mr John Dill for second Lieutenant; and Mr John Matson for third Lieutenant of that Company. We are, with the greatest Esteem, Sir Your most obedient Servants John Dickinson Cha Humphreys Geo. Ross James Wilson ""
"
528,dg001540,1775,Roger Sherman to Joseph Trumbull,"""Roger Sherman to Joseph Trumbull   Dear Sir Philadelphia July 6th. 1775 I am obliged to you for the kind notice You took of my Son in mentioning to Colo. Dyer that he was well. I have not heard from him Since the Battle at Charles town. When You write again Should be glad You would inform whether he was in that Battle and what Place he Sustains in the Army. I did not know that he was there till You mentioned it. The Congress are very diligent in making every needful provision in their power for the Support of the American Cause at the Same time do not Neglect any probable means for a reconciliation with Great Britain, tho' I have no expectation that administration will be reconciled unless the Colonies submit to their Arbitrary System, or convince them that it is not in their power to carry it into execution. The latter, I hope will soon be done. You have had a bloody Battle, but I think in every encounter through the merciful Interposition of Divine Providence the advantage has been much in our favour. The people here Seem as Spirited in the Cause as in New England. Many of the Quakers as well as others have armed themselves and are Training every Day. Majr. Mifflin of this City who was a very Useful member of this Congress has before now Joyned Your Army as Aid de Camp to General Washington, whom I would recommend to your Notice as an upright, firm, Spirited and Active Friend in the Cause of Liberty. The Congress has agreed on articles for regulating the Army not much differing from those Established by the New England Colonies except the addition of a few, and a more particular limitation of the discretionary powers given to Courts Martial.(1) Ships are frequently arriving here from London but bring no important News. I want to know what measures the ministry JULY 6, 1775  will take after hearing of the Battle at Concord & Lexington; if they dont relax, but order reinforcements, I hope every Colony will take Government fully into their own hands until matters are Settled. I have nothing to acquaint you with of the doings of the Congress but what you will hear of before this comes to hand. I Should be glad if you would write to me when you have leisure. We want as circumstantial an account as may be of occurrences there. When we hear of numbers wounded we want to know whether dangerously, or Slightly &c. Your accounts have been the most particular that I have seen. I Should be glad if you would mention my sons State of health when you write to me or Colo. Dyer. I wish this Congress would adjourn nearer the great Scene of action and am not without Expectations that it will. I am Sir Your Friend & humble Servant. Roger Sherman ""
"
529,dg001541,1775,Samuel Ward to Henry Ward,"""Samuel Ward to Henry Ward   Dear Brother Philadelphia 6th July 1775 Mr. Collins by whom you'l receive this, is a Relation of our Friend John Collins. He is a Man of Fortune & Character & most warmly attached to his Country. I therefore recommend him most heartily to You and the other Gentlemen in Providence. \""Several Gentlemen in this City have Letters from London, of about the Middle of May; they generally agree that all Petitions, Remonstrances, &c. will be to no Purpose. The Congress however have determined to petition the King once more, under the Idea, that if it should be rejected, those moderate People who now keep back will, when they find no Hopes but in the Success of a War, most heartily unite with Us in prosecuting it eff[ectu]ally. Another Address to the People of England is also determined upon. It is proposed to send this by Mr. Richd. Penn, the late Govr. of this Province, who sails the latter End of this Week. This Gentn. is a sincere Friend to his Country, a Man of good Sense & Firmness, and determined to speak with the same Freedom at home which he uses here.\""(1) You will see in the Papers a Resolution that the fishery & restraining Acts are unconstitutional &c.(2) Many were for stoping Trade 20th. July entirely but it was said that as the Merchts. had made Contracts & ordered their affairs so as to carry on Trade to 10th Sepr. it would be a greater Damage to this Country to stop Trade immediately than to G. Britain. Upon this Principle the Resolution was so formed that those who chuse to continue in Trade to the 10th JULY 7, 1775  Sepr. may do it. The Loss sustained by our Troops at Charleston is not so great as We at first apprehended. I was afraid when I wrote They had received an entire Defeat and thank God it is not so: I find however by the Depy. Govr. Letter that the Colony is again called upon for Men. I had the Letter read in Congress. One of the same Import from Govr. Trumbull was read also But the Petition to the King & Address to the People postponed the Consideration of them but I doubt not but the Conduct of the Colony will be approved. We flatter Ourselves here that the Presence of our new Generals will establish good Order in and give Vigor to the whole Army. \""Some measures have been taken for getting a Supply of Powder, & others are in Contemplation, & the Powder Mills are going in Virginia, this Province & New York. In the first mentioned Province a Mill makes 100 [. . .] per Week from Salt petre and Sulphur of their own manufacture, & it is expected much larger Quantities will soon be made.\"" I have not had the Pleasure of a Letter from You a long Time. I know you are not very well & are much hurried but if possible do find Time to write to Me once a Week & communicate every Thing which you think may be of Service to your Country or agreeable to Your most affectionate Brother.(3) Sam Ward ""
"
530,dg001542,1775,John Adams to Abigail Adams,"""John Adams to Abigail Adams   My Dear Philadelphia July 7. 1775 I have received your very agreable Favours of June 22d and 25th. They contain more particulars than any Letters I had before received from any Body. It is not at all surprizing to me that the wanton, cruel, and infamous Conflagration of Charlestown, the Place of your Fathers Nativity, should afflict him. Let him know that I sincerely condole with him, on that melancholly Event. It is a Method of conducting War long since become disreputable among civilized Nations: But every Year brings us fresh Evidence, that We have nothing to hope for JULY 7, 1775  from our loving Mother Country, but Cruelties more abominable than those which are practiced by the Savage Indians. The account you give me of the Numbers slain on the side of our Enemies, is affecting to Humanity, altho it is a glorious Proof of the Bravery of our Worthy Countrymen. Considering all the Disadvantages under which they fought, they really exhibited Prodigies of Valour. Your Description of the Distresses of the worthy Inhabitants of Boston, and the other Sea Port Towns, is enough to melt an Heart of stone. Our Consolation must be this, my dear, that Cities may be rebuilt, and a People reduced to Poverty, may acquire fresh Property: But a Constitution of Government once changed from Freedom, can never be restored. Liberty once lost is lost forever. When the People once surrender their share in the Legislature, and their Right of defending the Limitations upon the Government, and of resisting every Encroachment upon them, they can never regain it. The Loss of Mr. Mathers Library, which was a Collection, of Books and Manuscripts made by himself, his Father, his Grandfather, and Great grandfather, and was really very curious and valuable, is irreparable. The Family picture you draw is charming indeed. My dear Nabby, Johnny, Charly and Tommy, I long to see you, and to share with your Mamma the Pleasures of your Conversation. I feel myself much obliged to Mr. Bowdoin, Mr. Wibirt, and the two Families you mention, for their Civilities to you. My Compliments to them. Does Mr. Wibirt preach against Oppression, and the other Cardinal Vices of the Times? Tell him the Clergy here, of every Denomination, not excepting the Episcopalian, thunder and lighten every sabbath. They pray for Boston and the Massachusetts-they thank God most explicitly and fervently for our remarkable Successes--they pray for the American Army. They seem to feel as if they were among you. You ask if every Member feels for Us? Every Member says he does--and most of them really do. But most of them feel more for themselves. In every Society of Men, in every Clubb, I ever yet saw, you find some who are timid, their Fears hurry them away upon every Alarm--some who are selfish and avaricious, on whose callous Hearts nothing but Interest and Money can make Impression. There are some Persons in New York and Philadelphia, to whom a ship is dearer than a City, and a few Barrells of flower, than a thousand Lives--other Mens Lives I mean. You ask, can they reallize what We suffer? I answer No. They cant, they dont--and to excuse them as well as I can, I must confess I should not be able to do it, myself, if I was not more acquainted with it by Experience than they are.  I am grieved for Dr. Tufts's ill Health: but rejoiced exceedingly at his virtuous Exertions in the Cause of his Country. I am happy to hear that my Brothers were at Grape Island and behaved well. My Love to them, and Duty to my Mother. It gives me more Pleasure than I can express to learn that you sustain with so much Fortitude, the Shocks and Terrors of the Times. You are really brave, my dear, you are an Heroine. And you have Reason to be. For the worst that can happen, can do you no Harm. A soul, as pure, as benevolent, as virtuous and pious as yours has nothing to fear, but every Thing to hope and expect from the last of human Evils. Am glad you have secured an Assylum, tho I hope you will not have occasion for it. Love to Brother Cranch and sister and the Children. There is an amiable, ingenious Hussy, named Betcy Smith, for whom I have a very great Regard. Be pleased to make my Love acceptable to her, and let her know, that her elegant Pen cannot be more usefully employed than in Writing Letters to her Brother at Phyladelphia, tho it may more agreably in writing Billet doux to young Gentlemen. The other Day, after I had received a Letter of yours, with one or two others, Mr. William Barrell desired to read them. I put them into his Hand, and the next Morning had them returned in a large Bundle packed up with two great Heaps of Pins, with a very polite Card requesting Portias Acceptance of them. I shall bring them with me [when] I return: But when that will be is uncertain. I hope not more than a Month hence. I have really had a very disagreable Time of it. My Health and especialy my Eyes have been so very bad, that I have not been so fit for Business as I ought, and if I had been in perfect Health, I should have had in the present Condition of my Country and my Friends, no Taste for Pleasure. But Dr. Young has made a kind of Cure of my Health and Dr. Church of my Eyes. Have received two kind Letters from your Unkle Smith--do thank him for them--I shall forever love him for them. I love every Body that writes to me. I am forever yours. ""
"
531,dg001543,1775,Silas Deane s Diary,"""Silas Deane's Diary   [July 7, 1775] Friday 7th. At Congress still on petition.(1) JULY 7, 1775  ""
"
532,dg001544,1775,John Dickinson to Arthur Lee,"""John Dickinson to Arthur Lee   Dear Sir, Philadelphia July 7th 1775 The enclos'd will convince You how Affairs stand in America. (1) I am Sir, your Affectionate friend. (John Dickinson) [P.S.] The Bearer Dr. Hutchinson, a worthy young Gentleman of this place, can give You a Detail of the several Engagements at Boston &c.(2) As several Copies of the Decl[arati]on are gone by this Ship with several Errors in them, it may be proper to have the inclos'd put first into the Press. ""
"
533,dg001545,1775,Benjamin Franklin to Jonathan Shipley,"""Benjamin Franklin to Jonathan Shipley   Philada July 7. 1775 I received with great Pleasure my dear Friends very kind Letter of April 19, as it informed me of his Welfare, and that of the amiable Family in Jermyn Street. I am much obliged by the Information of what passed in Parliament after my departure; in return I will endeavor to give you a short Sketch of the State of Affairs here. I found at my arrival all America from one End of the 12 united Provinces to the other, busily employed in learning the Use of Arms. The Attack upon the Country People near Boston by the Army had rous'd every Body, & exasperated the whole Continent. The Tradesmen of this City were in the Field twice a day, at 5 in the Morning, and Six in the Afternoon, disciplining with the utmost Diligence, all being Volunteers. We have now three Battalions, a Troop of Light Horse, and a company of Artillery, who have made surprizing Progress. The same Spirit appears every where and the Unanimity is amazing. JULY 7, 1775  The day after my Arrival, I was unanimously chosen by our Assembly then sitting, an additional Delegate to the Congress, which met the next Week. The numerous Visits of old Friends, and the publick Business has since devoured all my time: for we meet at nine in the Morning, and often sit 'till four. I am also upon a Committee of Safety appointed by the Assembly, which meets at Six, and sits 'till near nine. The Members attend closely without being bribed to it by either Salary Place or Pension, or the hopes of any; which I mention for your Refection on the difference, between a new virtuous People, who have publick Spirit, and an old corrupt one, who have not so much as an Idea that such a thing exists in Nature. There has not been a dissenting Voice among us in any Resolution for Defence, and our Army which is already formed, will soon consist of above 20,000 Men. You will have heard before this reaches you of the Defeat the Ministerial Troops met with in their first Sortie; the several small Advantages we have since had of them, and the more considerable Affair of the 17th when after two severe Repulses, they carry'd the unfinished Trenches of the Post we had just taken on a Hill near Charlestown. They suffered greatly however, and I believe are convinc'd by this time, that they have Men to deal with, tho' unexperienced, and not yet well arm'd. In their way to this Action without the least Necessity they barbarously plundered & burnt a fine, undefended Town, opposite to Boston, called Charlestown, consisting of about 400 Houses, many of them elegantly built; some sick, aged and decrepit poor Persons, who could not be carried off in time perish'd in the Flames. In all our Wars, from our first settlement in America, to the present time, we never received so much damage from the Indian Savages as in this one day from these. Perhaps Ministers may think this a Means of disposing us to Reconciliation. I feel and see every where the Reverse.(1) Most of the little Property I have, consists of Houses in the Seaport Towns, which I suppose may all, soon be destroyed in the same way and yet I think I am not half so reconcileable now, as I was a Month ago. The Congress will send one more Petition to the King which I suppose will be treated as the former was, and therefore will probably be the last; for tho' this may afford Britain one chance more of recovering our Affections and retaining the Connection, I think she has neither Temper nor Wisdom enough to seize the Golden Opportunity. When I look forward to the Consequences, I see an End to all Commerce between us; on our Sea Coasts She may hold some fortified Places as the Spaniards do on the Coast of Africa, but can penetrate as little into the Country. A very numerous Fleet extending 1500 Miles at an immense Expense may prevent other Nations trading with us: but as we have or may have within ourselves every thing  necessary to the Comfort of Life, & generally import only Luxuries and Superfiuities, her preventing our doing that, will in some respects contribute to our Prosperity. By the present Stoppage of our Trade we save between four and five Millions per Annum which will do something towards the Expence of the War. What she will get by it, I must leave to be computed by her own political Arithmeticians. These are some of my present Ideas which I throw out to you on the Freedom of Friendship. Perhaps I am too sanguine in my opinion of our Abilities for the Defence of our Country after we shall have given up our Seaports to Destruction; but a little time will shew. General Gage we understand enter'd into a Treaty with the Inhabitants of Boston, whom he had confin'd by his Works, in which Treaty it was agreed that if they delivered their Arms to the Select Men, their own Magistrates, they were to be permitted to go out with their Effects. As soon as they had so delivered their Arms, he seiz'd them and then cavil'd about the meaning of the word Effects which he said was only wearing Apparel and Household Furniture, and not Merchandize or Shop Goods which he therefore detains: And the continual Injuries and Insults they met with from the Soldiery, made them glad to get out by relinquishing all that kind of Property. How much those People have suffered, and are now suffering rather than submit to what they think unconstitutional Acts of Parliament is really amazing. Two or three Letters I send you enclosed may give you some, tho' a faint Idea of it. Gage's Perfidy has now made him universally detested. When I consider that all this Mischief is done my Country, by Englishmen and Protestant Christians, of a Nation among whom I have so many personal Friends, I am ashamed to feel any Consolation in a prospect of Revenge; I chuse to draw it rather from a Confidence that we shall sooner or later obtain Reparation. I have proposed therefore to our People that they keep just Accounts, and never resume the Commerce or the Union, 'till Satisfaction is made. If it is refused for 20 Years, I think we shall then be able to take it with Interest. Your excellent Advice was that if we must have a War, let it be carried on as between Nations who had once been Friends & wish to be so again. In this ministerial War against us, all Europe is conjur'd not to sell us Arms or Amunition, that we may be found defenceless, & more easily murdered. The humane Sir W. Draper, who had been hospitably entertain'd in every one of our Colonies, proposes, in his Papers call'd the Traveller,(2)to excite the Domestic Slaves, you have sold us, to cut their Master's Throats. Dr. Johnson a Court Pensioner, in his Taxation no Tyranny adopts and recommends that Measure, together with another of hiring the Indian Savages to assassinate our Planters in the Back Settlements. They are the poorest & most innocent of all People; and the Indian manner is to murder and scalp  Men Women & Children. This Book I heard applauded by Lord Sandwich in Parliament, and all the ministerial People recommend it. Lord Dunmore & Governor Martin have already, we are told, taken some steps towards carrying one part of the Project into Execution by exciting an Insurrection among the Blacks. And Governor Carleton, we have certain Accounts, has been very industrious in engaging the Indians to begin their horrid Work. This is making War like Nations who never had been Friends, and never wish to be such while the World stands. You see I am warm: and if a Temper naturally cool & phlegmatic can, in old age, which often cools the warmest, be thus heated, you will judge by that of the general Temper here, which is now little short of Madness. We have however as yet ask'd no foreign Power to assist us, nor made any offer of our Commerce to other Nations for their Friendship. What another year's Persecution may drive us to, is yet uncertain. I drop this disagreeable subject, and will take up one that I know must afford you and the good Family, as my Friends, some Pleasure. It is the State of my own Family, which I found in good Health; my Children affectionately dutifull & attentive to every thing that can be agreeable to me; with three very promising Grandsons, in whom I take great Delight. So that were it not for our publick Troubles, and the being absent from so many that I love in England, my present Felicity would be as perfect, as in this World one could well expect it. I enjoy however, what there is of it while it lasts, mindfull at the same time that its Continuance is like other earthly Goods, uncertain. Adieu my dear Friend, and believe me ever, with sincere & great Esteem Yours most Affectionately B Franklin [P.S.] My respectfull Complts. to Mrs. Shipley. Your Health on this side the Water is every where drank by the Name of the Bishop. I send for your Amusement a Parcel of our Newspapers. When you have perused them, please to give them to Mr. Hartley of Golden Square.(3) ""
"
534,dg001546,1775,Joseph Hewes to the Edenton Independent Company,"""Joseph Hewes to the Edenton Independent Company   Gentlemen Philadelphia 7th July 1775 Your favour of the 31st of May by Capt. Hatch I have received. Before it came to hand I had sent by a Schooner bound to Curituck two Drums, two Colours and a Staff for each Colour and I now send to Mr. Smith half a dozen Fifes. It is not in my power to get a [Cutlass?] in this City nor can I get a gun & Bayonet for my self on any terms, such is the want of Arms here. I have endeavoured to get a drill Sergeant, a drummer, and Fifer for your Com[pan]y but cannot get either. The demand for those fellows is so great at present that [some] of them actually [earn?] the high wages of £6 per week. I am very glad to hear that your Company is so ready to turn out in defence of American Liberty. I hope you spare no pains to have your Men properly drilled that you may be set for action when the service of your Country may call you forth. I am with great respect Gentn Yours ""
"
535,dg001547,1775,Thomas Lynch to Ralph Izard,"""Thomas Lynch to Ralph Izard   Dear Sir: Philadelphia, July 7, 1775. I this day received your favor dated at Rome, in which you say that you had received no letter from me. Be assured that I wrote two or three, and enclosed you the proceedings of our Congress, and sent them to Mr. Stead, with directions to forward them to you wherever you are. It gives me much pleasure to hear that those proceedings are approved by the world. We have, indeed, the same accounts from several quarters. America, we hear, is looked up to as the last resource of liberty and the common rights of mankind. Brave and generous, we fight for mankind, and they say, \""to it, brave boys,\"" but afford us not one necessary of war--not a musket or bayonet, not a grain of powder. England has cut off our usual supply. Holland and France JULY 8, 1775  follow the noble example. They say the Americans are cowards, poltroons, dare not fight; yet these doughty heroes take care to deprive us of the means of defence. If we are so fearful, why disarm us? But they know the contrary. In the first of General Gage's attempts against the people, his regulars were put to flight by half their number of militia, without officers or commanders.... This account comes through men of character on the spot, and may be depended on; it is confirmed by most undoubted letters, and you may say so. There are now marching to the camp, a thousand riflemen. They are, at 'listing, rejected, unless they can hit a playing-card, without a rest, at one hundred and twenty yards distance. Almost every fencible man, in all the colonies, is trained, and ready to supply any loss. The regulars have, in any case, never appeared equal to our troops, man for man. What, then, have we to fear? Loss of money, alone; and may the wretch perish, who puts that in competition. Will Lord Effingham come to us? he would be almost adored.(1) Dear sir, can the friends of old England find no way to stop this fatal war going on--to the certain destruction of that once great state? All America pants for reconciliation; they dread, what may be easily prevented by government, a total separation. Should war go on another year, a government must be formed here--it is unavoidable; and when once that is done, it will be, I fear, impossible to restore the connection. When America acts unitedly, she will feel herself too strong to submit to such restrictions as she now does. In short, the time will be past. The people of New-York are now fixed on the side of liberty. Georgia is near coming in. Mrs. Lynch unites with me, in compliments to Mrs Izard. We hope to see you, before we leave this part of America. Your affectionate friend, Thomas Lynch. MS not found; reprinted from Ralph Izard, Correspondence of Mr. Ralph Izard of South Carolina, from the Year 1774 to 1804; with a Short Memoir, ed. Anne Izard Deas (New York: Charles S. Francis 8; Co., 1844), pp. 99-101. 1 Thomas Howard, third Earl of Effingham (1747-91), eccentric British Army officer, was well known for his sympathy with the American cause both before and during the War for Independence, Sir Egerton Brydges, K. J., Collins' Peerage of England; Genealogical, Biographical, and Historical . . ., 9 vols. London: F. C. and J. Rivington et al., 1812), 4:282.""
"
