,TCP,Year,Title,Content
12415,dg021199,1784,the Ministers Plenipotentiary,"""the Ministers Plenipotentiary
  Gentlemen, Annapolis Jany. 5. 1784. In Congress. I am directed to inform you that the definitive Treaty after a very long Passage arrived during an Adjournment of Congress from Princeton to this Place. No more than seven States are yet assembled. These are unanimously desirous to ratify the Treaty and the measure will be taken up as soon as nine States are assembled.(1) In the meanwhile as the weather is severe and travelling extremely difficult from a heavy fall of snow, it is to be feared that the Ratification may not arrive in the time limited for the Exchange, and that Inconveniencies may arise unless the time for exchanging the Ratification should be extended. I am with the highest Esteem & Respect, Gentlemen, Your obedient humble Servt. ""
"
12416,dg021200,1784,Elbridge Gerry to Francis Dana,"""Elbridge Gerry to Francis Dana
  My dear Mr Dana Annapolis 6th January 83 [1784]. I have but a Moment, to express the Pleasure I feel at the News of your Arrival, after knowing Your Determination to leave St. Petersburg, without an audience, or finishing the Business of your Mission: but I am exceedingly mortified at the Circumstances last mentioned, because I think that a Treaty with the Court of Russia was necessary for the Extension of our Commerce, that it would have conciliated the Affection or rather the political Friendship of the Empress, & that if there was any Honor in the Negotiation, You was justly entitled to it.  JANUARY 6, 1784  But as the Measure is defeated by the Intrigues of a European Court, aided by her Dupes in America,(1) your presence here will be necessary, as well to prevent the ill Consequences which may result from your sudden Departure from the Court of Russia, as to do Justice to your Merit. I have taken the Liberty of recommending to a particular Friend of mine, your appointment to a Seat in Congress,(2) & wish for your assent to the Measure, if You continue a Member but one Month, for Reasons which You would approve of if present. I wrote to you by Governor Reed,(3) who sailed for Europe last Month, & directed the Letter to be opened by Mr Adams, in Case of your Return to America. Pray give my Compliments to Mrs Dana & Judge Trowbridge, & be assured I am on every occasion your sincere Friend & huml sert. E Gerry  ""
"
12417,dg021201,1784,Eleazer McComb to Theodorick Bland,"""Eleazer McComb to Theodorick Bland
  Sir, Annapolis 6th January 1784 I beg leave to apologize for a mistake made by Dr. Tilton. When he was about setting out for Congress I gave him such papers as I judged  JANUARY 6, 1784  Portrait of Abiel Foster JANUARY 8, 1784  would be useful to him--among others one containing my sentiments, in the form of a Speech, on the subject of the Cession of Vir-ginia, written at the time that subject was under debate in Philadelphia; about April or May last.(1) This, I informed him, might suggest some ideas to him, provided he should find the Cession in discussion on his arrival at Princeton. I also gave him the rough draft of a motion for an instruction to the Superintendant of Finance to prevent the holders of Warrants drawn on the different States, from being benefitted by the depreciation between the date of the warrant and the time of payment.(2) This was essayed in consequence of some conversation which we had at Trenton, which I explained in a written paper put into your hands at Princeton. I intended also to have asked your opinion on the motion, but had not an opportunity. I desired Dr. Tilton to do it, but instead of that he gave you the other Paper, thro' Mistake. Tho' I never expect to have the pleasure of seeing you again, yet, from the friendship I have conceived for you, I cannot forbear from setting this matter right. With respectful compliments to Mrs. Bland, I am, Sir, your most obt. Servt. ""
"
12418,dg021202,1784,Abiel Foster to Meshech Weare,"""Abiel Foster to Meshech Weare
  Sir. Annapolis 8th. Janury. 1784. A report of a Committee to whom your Honrs. Letter to the President of Congress relating to the Brigantine Lusanna was refered, this morning laid on the Table a report, respecting that affair. The Secretary informed me that Mr. Jefferson, who drew up the report, had sent it in; but desired it might not be read till he could attend, which the state of his Health did not permit to do on this day.(1) I have read the report, it contains a recital of the resolutions & proceedings of Congress relating to appeals, and of the powers given by the several Acts of New Hampr. to Congress in those cases, & concludes with recommending a Resolution purporting that the Court of Appeals were not authorized by any resolutions of Congress to take Cognisance in the Case of the Lusanna. Genl. Sullivan in a Letter to Congress, and which was presented at the same time with your Honrs., has particularly, & in my opinion in a convincing manner, stated the objections against the proceedings of the Court of Appeals in this cause;(2) he hath also attended the Com- JANUARY 8, 1784  mittee and taken every possible precaution to obtain speedy & just decision. The Committee consisted of five members, & I am informed were unanimous in their report. However no more than seven States are present, so that one dissenting Voice may reject the report: should there appear to be danger of this, I shall move to postpone the affair till a larger number of States are convened, which I hope will soon be the case. Whatever is in my power shall be done to set aside a judgment, which I conceive to be highly derogatory to souvereignty of the State I have the Honr. to represent, & injurious to a respectable Number of its Citizens. I Am Sir with great esteem and respect Your Honr. very humble & most obedient Servt. Abiel Foster.(3) ""
"
12419,dg021203,1784,Thomas Mifflin to George Washington,"""Thomas Mifflin to George Washington
  Sir Annapolis 9th January 1784  I have the Honor to transmit to you an Act of Congress of the 5th Inst; relative to a Proposal from the Secretary of the Polish Order of Knights of Divine Providence; containd in your Excellencys Letter of the 28th August last.(1) I have the Honor to be, with the greatest Respect, Your Excellencys most Obedt humble Servt, Thomas Mifflin ""
"
12420,dg021204,1784,Charles Thomson to David Claypoole,"""Charles Thomson to David Claypoole
  Sir, Annapolis January 9. 1784  I have received your letter of the 30th December with a copy of the Index for 1779,(1) and considering the cautions I had given you and the promises you made not to admit any improper epithets, you must be sensible how surprized and vexed I was, to find under the word \""Waggon\"" the illiberal term \""Villain\"" inserted in a parenthesis before Arnold. I shall not be satisfied at its going out thus, and therefore must insist either on your blotting it out or reprinting the leaf. I think it is on the last page but one.(2) I enclose your account certified. You will please to send me as speedily as possible, two blank books of 5 or 6 quire each. Let the paper be good, and the binding so, that the book will open easy. I should likewise be glad in ruling to have the Margin about one inch and a half wide. Let me have them, if possible, by the return of the Post. I am Your humble servt. C.T. P.S. Let the books, be bound in leather. ""
"
12421,dg021205,1784,Thomas Mifflin to William Livingston,"""Thomas Mifflin to William Livingston
  Sir Annapolis 10th January 1784 (1) I have the Honor to transmit to you an Act of Congress of the 6th Inst relative to the Robbery of the Mail at Princeton on the 30th October last;(2) together with a Copy of a Letter from the Post Master General, a Copy of a Letter from Mr. Harrison Post Master at Princeton & a Copy of an Affadavit of Joseph Parker on that Subject.(3) I am with the highest Respect & Esteem, your Excellencys Obedient & humble Servant, Thomas Mifflin ""
"
12422,dg021206,1784,Pennsylvania Delegates to John Dickinson,"""
 Pennsylvania Delegates to John Dickinson Sir Annapolis 13th Jany. 1784 We have the honor to Acknowledge the receipt of instructions from the honorable the Supreme Executive Council dated Decr. 29th which shall be attended to.(1) The Inclosed papers we beg your Excellency will be pleased to lay before the Honorable the Council & Genl. Assembly for their information.(2) With great respect, we have the honor to be, your Excellencys most Obedt. & most Hble. Servts. Tho Mifflin Edwd. Hand Cad. Morris  JANUARY 14, 1784  ""
"
12423,dg021207,1784,Elbridge Gerry to John Adams,"""Elbridge Gerry to John Adams
  My dear Friend, Annapolis 14th Jany 84  The definitive Treaty is this Day ratified by Congress, & I have but a few Moments by Colonel Harmar, who is charged with the Delivery thereof,(1) to inform You that Mr Dana is arrived & requested to attend Congress.(2) I have suggested to some of my Friends the good policy of appointing him to a Seat in Congress, & to him the Advantages to be at this Time expected from the Measure; & I flatter myself, it will be adopted. The Dispatches by Mr Thaxter have been committed & a Report is made for authorizing Yourself, Doctor Franklin & Mr Jay to negotiate Treaties with every power mentioned in your Letters.(3) The general principles of the Treaties are stated in the report, conformable to which You are to be authorized to enter into them, without first reporting to Congress, as was proposed by the Resolutions of October last, pasd at Princeton. Those proceedings appeared to me calculated to defeat every Treaty & confine our Commerce to France & Holland, for after you had formed the projects, as they are called, & sent them to America, projects of another Nature, would have been contrived here to have made alterations which would have in Effect rendered null your proceedings. I hope the report will pass as it now stands & that You will be expeditious in the Business. I observe by your Letters that according to your Orders You have reported your conferences to the Secretary of foreign affairs. Your Information is useful, exceedingly so, but as the other Commissioners have not adopted the same Mode, I suspect they have not received similar Instructions, & that the original plan on this Side was, to discover to the other, your Communications; to prevent Or destroy this Confidence You have there Established, & to make this appear as an unfortunate Accident, which nevertheless ought to be attended with your Recall. Be this as it may, I think the Interest of yourself & Mr Jay is at this Time well supported in Congress. I have not Time to revise, much less to correct, & therefore must bid You adieu, after requesting my best Respects to Mr Jay, his Lady & Mr Carmichael, if in Paris. Your  JANUARY 14, 1784  Family was in Health by the last Letters from Home, but Doctor Cooper was given over by his Physician. Be assured my dear sir I am on every Occasion Yours, Sincerely, EG [P.S.] I shall propose to Congress a Resolution for approving in proper & honorable Terms the Negotiations of their plenipoes who negotiated the peace, but cannot say whether the Measure will be successful. ""
"
12424,dg021208,1784,Edward Hand to George Gray,"""Edward Hand to George Gray
  Sir(1) Annapolis 14th Jany 1784 I have the honor to Acquaint you for the information of the honble the General Assembly that Congress have this day Ratified the Definitive Treaty of Peace between the United States of America & great Britain & to congratulate you on the great Occasion. By this opertunity some papers are transmitted by the Deligation to his Excelly. the President to be by him laid before the Honble the Genl. Assembly & Council which probably may claim the early Attention of your honorable house.(2) With the greatest respect I have the honor to be, Sir, your most Obedt. & most Hble. Servt. Edwd. Hand  ""
"
12426,dg021210,1784,David Howell to Benjamin Stelle,"""David Howell to Benjamin Stelle
  Dear Sir, Annapolis Jany. 14, 1784. Yours of 1t Instant is before me. Your caution about writing by the Post was well founded. I have many things to communicate on that head; but my politics are not secret. The curse of Evedroppers on those who break open other folks Letters. Mr. Morris's report on the remonstrance of Pennsylvania is referred to a Comee & the report of the Comee chosen at Princeton on your affairs is referred to the same Comee--in order to digest the whole & reduce it to a single report--And bring every thing which regards directions to the Commissioners, under a simultaneous consideration.(1) This day, for the first time in this place, we have had nine States. We have ratified the Definitive Treaty; & make the injunctions & recommenda[tions] to the States therein stipulated. I shall take the liberty to communicate to the aforsd. Comee the Substance of your hints--without hazarding you in the matter. You wish for my advice--keep a clear head--an honest heart--and an industrious hand (whenever you have any thing to do) & mind your own business. I am very sorry that you omitted sending the flute to my Son. I hope you will keep it safe & send it by the first safe opportunity. I arrived safely at this place this Friday night after I left Philada. & have taken Lodgings at a Mr. McHards, near the Stadt House, where our accommodations are in a republican Stile--but sufficient. New-Hampshire, Connecticutt, N. Jersey & R. Island are all hotelled together. Please to inform the good Parson & his agreeable family that I have requested you to present them with my most respectful compliments. Through divine goodness I have not suffered an hours indisposition since left you. I fear the Spring should I not be relieved before that Season comes on. Pray let me hear from you every Post. What news from Providence? I have not recd a Providence Gazette since I left Philada and very few  JANUARY 14, 1784  Letters except from Mrs. H. who writes me every post. All well at home the 24th Dec. Mr. Nicholas Browns Wife was dead & buried. I remain, Dear Sir, your friend & hble Servt. David Howell ""
"
12428,dg021212,1784,Thomas Mifflin to John Dickinson,"""Thomas Mifflin to John Dickinson
  Sir, Annapolis 14th Jany. 1784 This day nine States being represented in Congress, Vizt. Massachusetts, Rhode Island, Connecticut, Pennsylvania, Delaware, Maryland, Virginia, North Carolina and South Carolina, together with one Member from New Hampshire and one Member from New-Jersey, The Treaty of Peace was ratified by the Unanimous Vote of the Members present. JANUARY 14, 1784  This being done, Congress, by an unanimous Vote, ordered a Proclamation to be issued, enjoining the strict and faithful observance thereof; and issued an earnest recommendation to the several States in the very words of the 5th Article. The Secretary is directed to forward authenticated Copies of those Acts as soon as possible to the Executives of the several States.(1) As Mr Morris proposes to sett off for Philadelphia on Friday, he will give your Excellency the fullest Information on the several Points which have been agitated in Congress since they met here. I am with the greatest Respect, Your Excellencys Obed hle Servant, Thomas Mifflin ""
"
