,TCP,Year,Title,Content
3021,dg00636,1777,John Hancock to George Washington,"""John Hancock to George Washington
  Sir, Baltimore Jany. 6th. 1777 The enclosed Resolves, which I have the Honour of transmitting, call for your immediate Attention; and I am to request you will take Measures in Pursuance thereof, as soon as possible.(1) Genl. Lee's Situation seems to to be extremely dangerous and critical; and from Genl. Howe's Behaviour to him, it is highly probable, he will be brought to a Trial for Desertion. Genl. Lee, it is said, by Mr. Eustace his Aid de Camp, having addressed two Letters to Genl. Howe, received them both back again unopened, and enclosed under a Cover directed to Lieutenant Colo. Lee. I hope the Flag which Congress ordered to be sent to make Enquiry into the Manner in which he is treated, has been dispatched, and a Remonstrance in Consequence of it, should the Information you have received of his Treatment, have rendered that Step necessary.  You will please to propose an Exchange of the six Hessian Field officers for him, & at the same Time make Enquiry whether the Report which Congress have heard of Mr. Stockton's being confined in a Common Jail by the Enemy, has any Truth in it, or not.(2)  By a Letter which Congress yesterday received from Mr. Morris we are informed that Genl. Cadwallader, with the Troops under him, had joined your Army-that the Enemy were at Trenton-- that the two Armies were divided only by a Creek, and that a General Engagement was hourly expected. In the mean Time, Congress are infinitely anxious to hear the Event; and humbly hope, that Victory has declared in Favour of those, whose sacred Cause should inspire them with Ardour on every solemn appeal to that Being, who hateth all Injustice, Tyranny, and oppression. I have the Honour to be, with every Sentiment of Esteem & Respect, Sir, your most obed. & very hble Servt. John Hancock Presidt  P.S. If the Desire of Congress to procure Genl. Lee's Exchange cannot be effected, and the Enemy, preferring the Gratification of Revenge to the  JANUARY 6, 1777  Civility they owe their Hessian Auxiliaries, determine to keep or to abuse him, it will be very agreeable to Congress that their Determination, with the enclosed Resolve, be made known to the Hessians as fully as possible. To secure Genl. Lee as effectually as may be from personal Insult & Injury, Congress have come to the present Resolution; (3) which you, Sir, are desired to convey to Genl. Howe with all convenient Dispatch.(4) It will be very agreeable to Congress that the Hessian Field Officer intended to be exchanged for Colo. Ethan Allen be sent to notify it to Genl. Howe, taking his Parole to return in a fixt Time, if Colo. Allen is not returned in his Place. It will fall within the Wish of Congress if Colo. Rohl, or one of the Hessian Officers, should be also sent with the Flag proposing the Exchange of Genl. Lee; but the propriety of it is submitted to you.  Jany. 7th. We have had an imperfect Acct. of the Engagement at Trenton, and anxiously wait for further Particulars. It was in Hopes of receiving them that I detained the Express till this Morning.  ""
"
3022,dg00637,1777,Robert Morris to John Hancock,"""Robert Morris to John Hancock
  Dear Sir Philada. Jany 6th. 1777 I am favoured with yours of the 2d Inst and had much joy indeed, when I found the Lexington was arrived, because She wou'd be a mischievous Enemy, altho a very good Friend in proper hands.  I have directed the Captain & Officers to proceed down to Baltimore immediately judging they will be wanted in fitting her out again. Cap Hallock can also distinguish the Goods that are for Account of the Public from those on Other Account. I thank You for the promised care of those that are for me which I suppose to be the property of Mr. Ceronio at the Cape. I wou'd have them delivered to Mr. David Stewart to whom I give orders respecting them. Capt Hallock & his Officers are under parole and JANUARY 6, 1777  I judge the Capt of the Pearle wou'd agree to release them from that Parole on giving him back his midshipmen and Seamen from the Lexington, if this is approved I will send onboard the Roebuck & propose it [to] Capt Hamond from whom I received a polite letter, copy whereof I transmit to Congress.(1) The Sloop Race Horse (Prize to the Andrew Doria) is now come in, I mentioned in a letter to Congress sometime since a desire to fit this Vessell out in the Service & I wish you wou'd procure such an order & that Lieut Dun whose birthright it is, be appointed to Command her, he is the oldest Lieutt in the Service & Capt Biddle & Capt Isaiah Robinson with whom he sailed give him the Character of a good Officer. This Prize being an armed & Commissioned Vessell of War belonging to King George, the Officers & Seamen of the Andw Doria are entitled the whole as also to a Bounty on the Guns & Men which I will see to have justly settled and if the Congress order the Sloop to be fitted I will order the purchase of her when Condemned. No Tidings of the Sachem yet. I fear she will not escape the Enemy for they are very thick on our Coast & have already taken several good Cargoes from us. They are so posted that Capt Biddle cannot possibly get past them and as this place seems now pretty secure I am not so anxious for him to run the Risque, as formerly, but had they come here with the British Army I was determined to have made a bold attempt to push out every Vessell we had here & so given them the only chance that was left. However we shall now get time to finish the whole whenever our Tradesmen return but at present we cannot go on for want of them and I have sent the Boats of our whole Fleet up the River to be ready to assist our army in Crossing the River shou'd any misfortune happen them. I wish most sincerely that our Tradesmen was [here?], we might finish the Two Galleys & send them [to] molest the Roebuck & her Companions in the Bay, however as we cannot perform all we wish let us do what we can & when Genl. Howe is got the better of, we will turn our thoughts again to Marine affairs.  At present the Land Service affords us ample employment & will do so untill something decissive happens. One of my letters to Congress wou'd inform you when Mr. Smith returned & the success he met on opening his Office, but you must know I prevailed on two Gentn that were going to N England with Considerable Sums of money to give Mr Smith the money & take Loan Office Certificates as this wou'd put the thing in motion, and to prevent their being disappointed I gave them letters to the Continental Agents requesting their assistance in procuring these Gentn money for those notes whenever they might want it.(2) I finally promised if they cou'd not succeed in getting money in that Country for the Certificates that I wou'd send it to them from here. The rest I got People to lend and as I find some People who have money & wou'd lend it dont choose to have their names appear as lenders, I will take the Certificates   in my name & then pass them for their money, [. . .] my Dr Sir I will promote this business by all means in my power. I am perfectly satisfyed to have Alderman Lee joined with my Brother in the Continental business being convinced it will promote the Public good but at the same time such Commission or Compensation shou'd be allowed as will be sufficient for two instead of one, and I am confident they will both earn what they are to receive. The quantity of Tobo we shou'd ship to France ought to have no limit & sorry I am that the Vigilance of our Enemies, the Scarcity of Ships & Seamen with many other Causes keeps us from making the necessary progress, but our difficulties in this respect are almost insurmountable. I think we shall be in debt in every quarter, We must owe money in Martinico, St Eustatia & Cape Francois and I wish to remit to these places instantly if possible. We must be heavily in debt in old France if Mr Deane succeeds & whether he does or not we shall otherways be in debt if the Goods ordered are shipped. As things are now Circumstanced the Chance of getting out Merchant ships is against us, but I wou'd propose sending the Lexington & all our small Cruizers into the West Indias with orders to Carry their Prizes into the French Islands & send proper Powers to Mr Bingham &c to sell these in all cases that are clearly within the Laws of Congress, and in all probability these vessels will pay of your Debts & provide fresh Funds for further importations. If you approve of this Idea get the Congress to grant Mr Bingham a Commission or to empower the Marine Committee to give him instructions suited thereto, it may be very usefull & cannot hurt us in any shape.  I am now at the 7th & have recd the letter from the Secret Committee of the 4th and Congratulate you on the safe arrival of Capt Welsh, whom I had given up as taken by the Enemy. Capt Vicary who sailed with him is carried into New York. I am called upon by all the agents I have employed in the purchase of Tobacco for more money and must send it to them, but I think it is much better it shou'd be sent from Baltimore than that I shou'd send it from hence where money is so much wanted & daily called for, the purchase is considerable & really amounts to a great deal of Money and if we can but get the Goods to Market which in due time I hope we shall, it will make our affairs easy. As I judge it will be too troublesome to the Committee to divide this money amongst my Correspondents I propose sending down an Order in favour of Mr David Stewart & then I will give him directions to send by express the Sums necessary to each & I immagine it will require 80 to 100,000 Dollars to compleat the orders I have given them at different times which amot to several thousand hhds of Tobo. the particulars of which I cannot ascertain here as my papers are out of Town. I will write to the Secret Committee on this Subject when I draw the bill & am in haste, Dr Sir, Your Obedt hble servt. Robt Morris JANUARY 7, 1777  ""
"
3023,dg00638,1777,William Ellery to Nicholas Cooke,"""William Ellery to Nicholas Cooke
  Sir, Baltimore Jany. 7th 1777 I received your Letter yesterday by an Express from Philadelphia.(1) Your Express was so fatigued that he could not proceed immediately on, and therefore another was sent forward with it. I laid your Letter and the Resolve before Congress this Morning. They are disposed to do every Thing in their Power for the Benefit of the States, and have taken such Measures as they thought might be effectual to procure the Assistance you wish for. The Measures that have been taken to prevent the Enemy from penetrating the Country, and for expelling them from our State give Me vast Satisfaction. I hope the Troops in our Quarter will act on the offensive and with Spirit. Offensive Operations have proved successful, while our defensive Measures have been attended with Loss and Disgrace. I have in my last given you an Account of Genl. Washington's Success at Trenton on the 26th of last Month.(2) I wish I could give you the Particulars of his Success at the same Place on the 3d Instant. By private Letters by the Post yesterday it appears that he had gained a complete Victory over a large Body of the Enemy, pursued them to and took Possession of Princetown, and was still pursueing, captivating and destroying them when the last accounts reached Philadelphia. An Express is expected this Day; but as One sets off immediately for the last mentioned Place who will deliver this to your Express who was so fatigued that he could not come on, I cannot wait for the Particulars, and have only Time to add that I heartily congratulate you on our late Successes in the Jersey, that I wish equal Success to the Troops in our State, and that I am with great Respect, Yr Honor's most obedient, humble Servant,  Wm Ellery P.S. I have requested Mr. Morris One of the Pennsylvania Delegates to send you the Particulars of the last Action by your Express.(3)  ""
"
3024,dg00639,1777,Executive Committee to John Hancock,"""Executive Committee to John Hancock
  Sir Philada. Jany 7th. 1777, 12 oClock  Capt. George Harvy of the Light Infantry of the 3d Battalion of Philada Associators is just come in with the enclosed letter from the General,(1) which fully explains the reasons of his movements as well as his present situation & leaves us nothing but good wishes to add on that subject. We also received the enclosed dispatches from the Convention of New York, the Address to their Constituents we have detained in order to have it Copied and Translated, doubting whether Mr Lewis can get it done with the same convenience in Baltimore.(2) The original shall be sent forward to you soon as it is Copied. The Continental Schooner Georgia Packet arrived last night from Georgia & the Captain says he did not see any Men of War in our Bay. We hope they may be gone for N York again but must send down to see before any movements can be made with our Shipping and We fear being interrupted by Ice. Mr Byers who formerly Cast Brass Field pieces in New York has been with us this morning. He says the Furnace erected here by the Council of Safety will do with a very little alteration. Mr Rittenhouse & Mr. Owen Biddle To Members of that Council are ingenious men & have some knowledge in this business, & we think it wou'd be best to desire the Council of Safety to Conduct that Work at the Continental Expence & for the Continental service as long as they can find proper Metals & Materials. We have spoke to those Gentn on the Subject & find them willing to undertake it if requested so to do. We have the honor to remain sir, Your obedt hble servts,  Robt Morris Geo. Clymer Geo Walton ""
"
3026,dg00641,1777,of Safety,"""of Safety
  [January 7, 1777] I lately wrote you by an Express, wherein I informed you that the State of New York was not represented in Congress, nor indeed has it been for several months past, except at some small intervals.(1) I am at present the only Delegate for New York at this place, and the Members are continually urging me to request you would compleat your representation in Congress, as business is now multiplying upon their hands, and so many members detached upon Committees &c that the business in Congress is retarded, add to this that our state sometimes suffers for the want of a Vote in Congress, which I beg you would speedily remmedy.(2) I have the honor to be respectfully, Gentlem, your very Humble Servt, F. Lewis  ""
"
3027,dg00642,1777,William Whipple to John Langdon,"""William Whipple to John Langdon
  My Dear Sir, Baltimore 7th Jany. 1777 My last was of the 4th inst (1) since which I have not had any of your favors; as that letter goes by a person who has the charge of money part of the way this may reach you first. I therefore repeat part of that letter which is to desire you to send two vessels of 60 and 80 tons each to this place for iron and flour addresed to Samuel and Robt. Purviance. The iron will be wanted for the ship and the inhabitants will be glad of all the flour that can be spared from the public service. You have liberty to send in each vessel to the amount of 3000 dollars on the public acct in such articles as will best suit this market of which you may form a judgment by the price current enclosed and please to send me one Quintal best dun fish in each vessel. I believe a few Quls. of fish of an inferior quality for sale would do very well as there is none to be purchased here. By the same conveyance and under the same date of my last you'll receive a letter from the Secret Committee desiring you to purchase a ship and load her for France with masts and such other articles as you can procure suitable for that market, also that you charter two small vessels provided you can procure suitable cargoes for St Peters Newfoundland for the purpose of procuring woolen and linen goods for soldier's clothing and canvas for tents. If this letter comes first to hand you'll immediately set about this business as no time should be lost. My last inclosed you an account of a successful attack at Trenton on the 26th ulto since which our army have been vastly increased by the Militia and some regular Troops. The last authentic accounts are that the enemy's main body were advanced to Trenton and our's on this side Trenton bridge preparing for a general attack, a very heavy firing was heard the next morning being the 3d inst so that no doubt some great event has taken place before this hour, indeed some letters from Philadelphia say that the enemy are retreating and our people pursuing and have got as far as Princeton. However, an express is hourly expected, so I may have the pleasure of closing this with some very agreeable intelligence, but as the scene of action is between us it's probable you'll have earlier intelligence than I can give. This year my friend is big with mighty events, nothing less than the fate of America depends on the virtue of her sons, and if they have not virtue enough to support the most glorious cause that ever human beings were engaged in, they don't deserve the blessings of Freedom.  It's now 10 o'clock and no express from the army, and as the express by whom this goes, is just setting off must close this wishing you happy. Your friend &c, Wm Whipple  ""
"
3028,dg00643,1777,Samuel Adams to James Warren,"""Samuel Adams to James Warren
  Dear Sir, Baltimore Jany 8th 1777 I have several times referrd you to a Hint which I gave you in a Letter not long ago, and which I have not thought it prudent to repeat, lest by an Accident my Letter should be intercepted.(1) I have still the same opinion of the Importance of this Affair; but having conversd with General Gates who is now in this Town, upon that and other Matters, we have concluded upon a more sure Way of effecting it, than that which I proposed to you. I wish therefore, if you have already communicated it to any of our Friends, you would injoyn them to close Secrecy, and that it may be even forgot by them till the Event of it shall be known to the World.  I am much pleasd to find that the New England Troops have so great a Share in the Honor of the late Action at Trenton. Genl Gates speaks very highly of the Militia you sent him the last Fall. He applauds greatly their Zeal for the Cause, and particularly their Readiness to tarry in the Service after the Expiration of the Term of their Inlistments in November, and he tells me he gave them an honorable Discharge. I have not the Pleasure of knowing Genl Brickett, but he mentions him to me as a worthy good officer.  We have further good Accounts from our Army, which are credited although they are not yet authenticated. I verily beleive that the Incursion of the Enemy into the Jerseys will in the Event be much to our Advantage, and that this Campaign will end gloriously on our side. I never will be sanguine in my Expectation, for I know the Events of War are uncertain; but there seems to be an enterprizing Spirit in our Army which I have long wishd to see, and without which we may not expect to do great Things. The same enterprizing Spirit also takes Place here. We have done Things which I would not have flattered myself with the least Hope of doing a Month ago. This Express will carry to the Council a Resolution which I presume will be communicated to you of Course.(2) Hereafter I will give you a very particular and good Reason why it is not communicated to you in this Letter.  We understand that by the Enemies Treatment of General Lee there is a Design to try him as a deserting officer and take away his Life. Congress have directed General Washington to acquaint General Howe, that if this is his Intention, five of the Hessian Feild Officers now in our Hands together with Lt. Colo Campbel will be detaind and sacrificed as an atonement for his Blood, should the Matter be carried to that Extremity; and this Resolution will most undoubtedly for my opinion be executed in full Fate. Your second and last Letter which was very short, was dated the 2d of Decr. I am disappointed every Post in not receiving  your favour. Adieu my Freind, S Adams JANUARY 8, 1777  ""
"
3029,dg00644,1777,of Safety,"""of Safety
  Gentlemen Wednesday Morning [January 8, 1777]  We remain in the most anxious Suspence. Some important Event has taken place, but We are unable to inform the particulars.  The enclosed is a Copy of a Letter from the Committee of Congress to Mr. Hancock.(1) I have no Leave to make it public: I send it to give You all the Intelligence in my power. It may be shewn but not printed.  Our State is still unrepresented, & every day matters of the greatest Importance are debated and determined in Congress.  I am afraid our Recruiting Service will be greatly injured unless Satisfaction be given to the officers. I beleive many Reasons will occur to convene the General Assembly as soon as possible.(2) Many Reports from Somerset County cause Uneasiness here, & if true, demand speedy and vigorous Measures.  I have just heard of this Conveyance & drop this Line from Grants Tavern.  I am, Gentn, with Respect, Yr. obedt. Servt. Saml. Chase  ""
"
3030,dg00645,1777,Executive Committee to John Hancock,"""Executive Committee to John Hancock
  Sir Philada. Jany 8th. 1777  The dispatches sent herewith came to hand last Night about 9 oClock,(1) but Capt Bloomfield who brought them being unwell could not proceed to Baltimore, and as they are of much Consequence we have judged it proper to send them on by Express. Since sending you the Generals letter we have heard by a Captain Stiles that he had left Pluckamin & was marching as Mr. Stiles immagines, towards Morris Town. The British Forces it is said Crossed the Rariton on Saturday Night & the Hessians  JANUARY 8, 1777  were to follow on Sunday morning. We observe the General is extreamly cautious in his letters & gives only such intelligence as he is pretty certain of, there are others in his Army, that write with less restraint & say that in a few days the Jersey's will be cleared of the Enemy, that Genl Heath & Genl. McDougal were expected to join our Army very speedily with considerable reinforcements, and it is reported that Genl McDougal has Killed & taken prisoners sixty Waldeckers near Newark. Genl Putnam is also on his march after them & we hear he is considerably reinforced by New Jersey Militia. Colo Fleming is arrived here with about 200 of the 9th Virginia Regiment the remainder he expects this Night. We shall order them Cloathing & money to discharge their arrearages & then to march up for the army. Nothing further occurs at this time except that we are always, sir, Your obedt hble servts,  Robt Morris  Geo Clymer Geo Walton P.S. The enclosed Note from the President of the Council of Safety recommends Mr. Lewis Pintard of New York as a proper person to reside there as agent for Prisoners & We believe he is so.  ""
"
3031,dg00646,1777,Elbridge Gerry to John Adams,"""Elbridge Gerry to John Adams
  Dear sir Baltimore Jany 8th. 1777  Since you left Philadelphia many important Events have taken place in the Council as well as the Field; those that are publick you are undoubtedly informed of, the others I shall hint as they occur to my Mind.  Congress have ordered arms & Equipage for 3000 Horse & 150 brass Field pieces to be imported without Delay. The General to expedite Business is invested with Great Powers, which are to continue six Months unless sooner revoked by Congress, & are confined to the person of G. Washington; amongst other Things he is to raise, establish, & appoint the Officers for 3000 light Horse & as many of the Train; to officer &r raise sixteen new Batalions, which in Addition to 94 before ordered make 110 of Infantry; wherever he is, to take whatever he wants for the Use of the Army, from those Who shall refuse to supply him for continental Currency, & profer the same, to the Amount of the apprized Value of the Goods taken; to displace any officers under the rank of Brigadier & to fill up their places, as well of officers in other Departments. Three Magazines of military stores are to be provided, in Virginia, Lancaster in Pennsylvania, & Brookfield in Massachusetts. A Committee is JANUARY 8, 1777  appointed to prepare a Report for regulating the Business of the Boards of War, Commerce, Admiralty, Treasury, Ordnance & Indian Affairs, & for conducting them by Gentlemen not Members of Congress. I wish to have your Sentiments fully on each of these six Departments with an Arrangement of the several officers & their respective Powers. Further the Treaty is revised & Applications are made to [France] (1) for the Loan of two Millions Sterling in Specie & a supply of 100,000 stands of Arms; Commissioners are to be sent to the Courts of Madrid, Prussia, Vienna & Tuscany; Doctor [Franklin] to the first The Commissioners are instructed to inform their respective Courts, that Congress are informed of the insidious & artful Designs of the Court of G Britain to represent them, & the Inhabitants of these States as having an Inclination to return again to the Domination of his Britannic Majesty, & that it is the Determination of both the Government & People at every Event to maintain their Independence. The Commissioners at the Courts of [France] & [Spain] are to use every Means in their power to procure a Declaration of War against G. B. & as an Inducement to propose to the first, that all the Trade between these States and W I Islands shall be carryed on in [French] & American Vessels: to offer provisions to the Amount of 2,000,000 of Dollars & six Frigates of not less than 24 Guns each, at the Expence of the United States for carrying on Expeditions for reducing to the Government of [France] the British West India Islands (& all other Assistance in our power as good & faithful Allies;) to propose by the united arms of [France] & the States to deprive G Britain of any share in the Cod fishery by reducing Nova Scotia, Newfoundland & Cape Breton, & when the same shall be accomplished it is further proposed that the Fishery shall be enjoyed by [France] and the united States to the Exclusion of all other Nations whatever, Newfoundland to be divided between [France] & the States & [Breton?] annexed to the States. The Commissioner at the Court of M[adrid] as an Inducement for declaring war are to propose to his C[hristian] Majesty the assistance of the States to reduce the Town & Harbour of Pensacola, & annex the same to his Territory & Government; & if the King of Portugal has caused any of our Vessels to be confiscated, to engage in behalf of the States that War shall be declared against the sd King, if the Measure is approved & will be supported by both the Courts before hinted. All the Commissioners are to sollicit the Interpositions of the several Courts for preventing further Embarkations of Foreign Troops to America & recalling such as are now here.(2) General Washington is to offer six of the Hessian field Officers in Exchange for General Lee, & if General Howe refuses this, to inform him, that these with a favorite British Officer in our Custody shall share the same Fate as the General; of whose Sincerity by the by I think there is now no Reason to doubt. This Resolution will at all Events be carryed into Execution, if I can form any Judgment of the Firmness of Congress, for the General not being in the actual Service of G Britain  JANUARY 8 1777  cannot be considered as they are desirous of representing him, a Deserter from their Army, he had doubtless a Right to give up a pension allowed him for Services heretofore performed, & having done this evidently ceases to be a servant of or connected with the Crown & could not as an officer be called to Duty; he had therefore as good a Right to engage in the Service as any Inhabitant of these States & will be so considered by Congress. Upon this Head I shall be also glad to have your opinion, since the Consequence may be a War without Quarter & the greatest Care should be taken to proceed on Justifiable principles which I think We are in this Case evidently pursuing.(3)  The Reduction of Fort Cumberland & Destruction of the Dock Yard & Magazines at Halifax are objects of great Importance; & if Matters are well conducted, they appear to me to be feasible. The Gentleman wch You sent to Mr. Adams has been before Congress, & they have come to a Resolution That the Council of Massachusetts B. be impowered to attend to the Situation of the Enemy in that Quarter & when they are of Opinion that an advantageous Attack can be made, to raise, subsist, officer & pay a Body of Men not exceeding 3000 for carrying on the Expedition in the Course of the Winter or early in the Spring, to prepare & convey to any parts of the eastern Counties of Massachusetts Sufficient Magazines of military & other Stores, & to draw on Congress for Money for these purposes (4) General Gates is here & is well acquainted with Mr. Allen's Father as well as himself, the former by Mr. Allen's Account is a half pay officer, he himself was a Member of the Assembly & says he left the province to avoid taking the Oath of Allegiance. His Wife, Family & Effects are now in Nova Scotia, & therefore it may be necessary to be on our Guard, & take other Measures to gain Intelligence least We be decoyed into a military Trap!, which an Enemy experienced in the Arts of War will be continually attempting. You will undoubtedly see some Members of the Council & push the Matter as far as may be prudent; It is supposed that the Militia of the eastern Counties wch cannot be brot into the Field will readily engage for 3 or 4 Months to accomplish this plan, that if the Information of Mr. Allen \""that the Enemy there are not above 800 Strong\"" should be confirmed, the Matter can be conducted with such Secrecy as to take the Enemy by Surprize, that if they have Intelligence of our Intentions after Orders arrive in the eastern Country to embody the Men, Time will not admit of their receiving Reinforcements before the Expedition is carryed thro, that Stores can be conveyed without any suspicion of this Kind previous to the Order for raising the Levies, by pretexts which Massachusetts Inhabitants are dexterous to fabricate & that General Washington who has a Copy of the Resolve will furnish a General if wanted.  Congress since their Removal from Philadelphia are exceedingly spirited & united; I was against leaving it but hope they will never return to that Sepulchre of Genius & Enterprize. The Nabob S & N Carolina continue to be Antipodes to the rest, & to sharpen Steel whetstones are necessary. I  think the Intention of the Enemy next Campaign is to press N England in every quarter, & that by proper Exertions they will be foiled with their intended Reinforcements. The Support of the Credit of our Money is the only Difficulty that rests on my Mind, & I doubt not it will be soon removed. Pray communicate to the Speaker, Major Hawley & Colo. Orne with my best Respects such parts of the Letter (if Opportunity offers) as You shall think proper & believe me to be sir your assured Friend & hum sert, E Gerry  P.S. We are in Expectation of important Intelligence from the Jersies, should our Arms be successful we shall push on this Side for driving the Enemy from N York; pray follow the Blow from N England & press them by the Way of Kings Bridge With your new Levies. I doubt not they will be stirred at Newport. Doctors Morgan & Stringer are dismissed from the Service in Consequence of the Clamours of the people, & their Misconduct.  ""
"
3032,dg00647,1777,John Hancock to Archibald Bulloch,"""John Hancock to Archibald Bulloch
  Sir, Baltimore Jany 8th. 1777.  I have the Honour to enclose you a Copy of an intercepted Letter from the Governor of East Florida to Lord George Germain, containing, among others, the most convincing Proof of the treasonable Conduct of  JANUARY 8, 1777  Mr. George McIntosh of your State. This Gentleman it seems is a Member of the Congress in Georgia, and under that Character, is secretly supporting by every Act in his Power, the Designs of the British King & Parliament agt. us.(1)  The United States of America have hitherto suffered extremely from the Misrepresentation of their Enemies; but much more from the Baseness and Perfidy of their pretended Friends. I have it therefore in Command from Congress to request that you will cause the said George McIntosh to be immediately apprehended, and take every other Step in this Matter, which shall appear to you to be necessary for the Safety of the United States of America. I have the Honour to be, with great Respect, Sir your most obed. & very hble Servt. J.H. Presid.  ""
"
3033,dg00648,1777,Benjamin Harrison to Robert Morris,"""Benjamin Harrison to Robert Morris
  Dear Sir, Baltimore Jany 8th. 1777 Your two favor of the 29th ulto. and 2d Inst.(1) I have had several Days and should have answer'd them sooner, but have been very unwell ever since Friday last. I have taken my last Dose I hope to Day and that I shall be about again to-morrow; I do not know that I have been so vex'd with my self for some time, as I am for not informing you that the secret Come. of Cor[respondenc]e has bot a fast sailing vessel which is now ready to sail for Nantes, and is only detained for a Certain acct of our Generals success. Faulty as I am, you must give me some little Credt. when I tell you it proceeded from my not doubting your geting the Information from  JANUARY 8, 1777  Picture of The Henry Fite House JANUARY 8, 1777 57 the Secret Comme who are not able to answer the Letters they recd on the subject of trade without your assistance. They have Receivd Volumes from Pliarne & Compy. who must think strangely of you if they do not get satisfactory answers to them, which I am sure they will not do, as the answer I [was?] deliver'd could not contain the tenth part of it, which lead to the enquiry whether you had been inform'd of the Vessels going or not. Besides the dispatches that will go by the above Schooner, we have others prepared for Buchanans ship which it is expected will sail to day, or tomorrow. We have not heard a Word of Pirates on this Coast, if any appear you shall most assuredly be advised as soon as the acct reaches us. I will forward the money to Ben when you shall please to order it, and I get a good oppy.(2) I fancy he will soon want it, as he writes me Tobacco rises fast, he has been oblig'd to get up as high as 20/ for some fine Crops, driven to it by Pleasants, who is buy[ing] all the good he can lay his hands on at that price, for the Torey Quakers in your Town.  I wish Congress may remove back with all my Heart, for I am most cursedly Vex'd with this Place, indeed I had like to have been so with Philada. Nothing but the little circle of acquaintance I had there prevented it but this tryal of Baltimore will make me (if possible) set a much greater Value on them but on the Town most certainly, however I am told the Yankeys are against it, if so we go not, they Rule as absolutly as the Grand Turk dos in his own Dominions. I could give you an instance of it, but it must not be committed to Paper.  The arms were order'd to the head of Elk for two Reasons, one that they might be in a place of Safety, the other that the Virga Regiments might be sure of good arms. They are to leave their own behind them, and expect to be furnish'd at that place and I know they had rather carry them with them and appear in Character, than go like no body knows who, however if they get them I am content, but I doubt their doing it, as I see Towers has deliver'd them all to the Council of Safety. God grant that Philada may be a place of safety, I think it will, if the Life of our worthy General is preserved, but I tremble for him, every officer complains of his Exposing himself too much. Your Letter to the President wch came to hand yesterday releived us from great anxiety, there were such number P[urvianc]e and R[ush] Lies circuiated that we knew not what to think, particularly as we had not a Word from you. We are now in high Spirits waiting for a Confirmation of what you write, with Glorious additions, but know my Dear Sir I have my moments of Fear, dispell them quickly I beg of you. I never was better pleased than to find your People turning out as they do, I wish a little Spark could be sent here. All is either Confusion or Languor, or what may be worse. The Colony has never yet been represented. How could the man I Loved and Respected turn Rascal, I knew his Principles of Politics were not quite right, but I expected his objections would be soon done away, and that he  would be again returned to us, but alass I have been totally mistaken in him, he was ever mark'd, you know I must mean A.A.(3)  O that if of yours, if we are but Honest in Publick Councils & can look at the Paragraph mark'd thus X and find it answered.  I most sincerely thank you for your kind wishes to see me again at the Hills, I generally appropriate some moments on Sunday to that Place let me be where I will, but in this infernal Sink I scarcely think of any thing else, there is not even a Tavern that we can Ride to for Exercise and amusement within 15 miles of the Place, I mean such as a Gentn can dine in with Comfort. My Compliments to Walton. I have Recd his two Favors (4) and would write to him but really have nothing to say that can either give him pleasure or amusement. I have a wish that his Country was Represented, but alass it is not, you may as soon change the Devil into an angel of Light as a C-t man into any thing else. He should not if I could help it stay where he is if he could be of Service here, but as he can not I leave him to assist you and to Toy away a Leasure Hour now and then with his Fille de Joy.  I am much oblig'd to my Friend Mease for the Sugar and for geting the Chairs, how we shall get them I know not without he can prevail on his Good Friend Jonathan Mifflin to take them on board one of his Shallops. I am, Dr Sir, your affect Hble Servt, Benj Harrison  P.S. Ben seems to wish himself clear of his Place. Will his Resigning it be any Prejudice to his Commission Business; if not I shall approve of his doing it, he will be able to attend the latter more closely. Two Troops of Horse are come in from Virga, they will move on briskly to-morrow, the whole six will be with you by Wednesday, order stables for them, they want a great Number of Carbines.  ""
"
