,TCP,Year,Title,Content
10668,dg018285,1782,Rhode Island Delegates to William Greene,"""Rhode Island Delegates to William Greene
  Philadelphia Jany. 7th. 1782. We have been honored with your Excellencys letters of the 18th and 22nd Ulto.(1) Previous to the recept of your letter of the 22nd we had received a letter from his honor the Deputy Governor, inclosing the Resolution of the General Assembly, directing us to confer with the Superintendant of Finance, on the subject matters therein contained. That no time might be lost, we communicated the contents to the Financier. \""He observed that he was sensible of the force of the arguments contained in the Resolution: but he thought too much was asked for. That whatever he did in this case must be general to all the states, and that it was his wish, to give them every assistance that was necessary, to enable them to comply with the Requisitions of Congress, and that nothing that he could do for that purpose, consistant with the duties of his Office should be wanting. He was too much ingaged to take up the business, so as to enable us to forward an answer by this Post, but promised that as soon as he could attend he would give us notice.\""(2) JANUARY 7, 1782  We are fully impressed with the force of your arguments, respecting the inability of the Inhabitants of the state, to pay their quota of the Tax in specie, that is required by Congress for the present year, and shall enforce them at the conferrence with the Superintendant, and you may be asured that nothing that is in power will be omited, that shall appear necessary to obtain the request of the Honl. the General Assembly. As soon as the business is finished we will give you the earliest information.  We have the honor to be your Excellencys most obedient Huml. Servants, William Ellery  E Cornell.  ""
"
10669,dg018286,1782,Samuel Livermore to Meshech Weare,"""Samuel Livermore to Meshech Weare
  Dear Sir, Philadelphia Jany. 8th 1782  Nothing material has occurred since my last. Congress are come to no determination concerning Vermont. They are much divided in opinion about the steps that ought to be taken. However the committee on that subject have at last reported. (1) The substance of the report is adapted to carry into execution the Resolution of 20th Augt. last; by giving Vermont an opportunity to revise their doings in Octo. and renouncing their late acquired jurisdiction on the east of the river &ca. Tis proposed to send a commissioner from Congress to treat with them & to explain matters: and to denounce terror in case of their not complying. Whether this report will be accepted is uncertain: and the effect on the Vermonters is alike uncertain.  The report is to be taken up soon. I am very anxious about the event of this matter.  I am Dear Sir your friend and most obedt Servant,  Samuel Livermore ""
"
10670,dg018287,1782,James Madison to Edmund Pendleton,"""James Madison to Edmund Pendleton
  Dear Sir Philada. Jany. 8th. 1782 I have before me your favor of the 31st Ulto.(1) I regret much the refusal of Mr. J. to become a member of the Virga. delegation, not only as it deprives his country of that particular service, but as I fear it proceeds from a fixed disinclination to all public employments.(2)  Yesterday was opened for the first time the bank instituted under the auspices of Congress.(3) Its principal founder is Mr. R. M who has certain prerogatives wth. respect to it in his quality of superintendant of finance. It is pretty analagous in its principles to the bank of England. The stock subscribed is 400,000 dollars. When the scheme was originally proposed to Congress for their approbation & patronage, a promise was given that as soon as it was ripe for operation the company sd. be incorporated. A few days ago the fulfilment of the promise was claimed. The competency of Congress to such an act had been called in question in the first instance, but the subject not lying in so near & distinct a view, the objections did not prevail. On the last occasion, the general opinion though with some exceptions was that the Confederation gave no such power and that the exercise of it would not bear the test of a forensic disquisition & consequently would not avail the institution. The bank however supposing that such a sanction from Congress wd. at least give it a dignity & preeminence in the public opinion, urged the engagement of Congress; that on this engagement the subscriptions had been made; & that a disappointment would leave the subscribers free to withdraw their names. These considerations were reinforced by the Superintendt. of finance, who relyed on this institution as a great auxiliary to his department, and in particular expected aid from it in a payment he is exerting himself to make to the army. The immediate interposition of Congress was rendered the more essential too by the sudden adjournment of the Assembly of this State, to whom the bank might have been referred for the desired incorporation, which it was the opinion of many would have given them a sufficient legal existence in every state. You will conceive the dilemma in which these circumstances placed the members who felt on one side the importance of the institution, and on the other a want of power and an aversion to assume it. Something like a middle way finally produced an acquiessing rather than an affirmative vote. A charter of incorporation was granted, with a recommendation to the States to give it all the necessary validity within their respective jurisdictions. As this is a tacit admission of a defect of power I hope it will be an antidote against the poisonous tendency of precedents of usurpation.  In the ordinance lately passed for regulating captures, which I JANUARY 8, 1782  presume you have seen, a clause was inserted, exposing to capture all merchandizes produced in G.B. if coming into these States, & within three leagues of the coast, altho the property of a neutral nation. Congress have now recommended to the States to subject them to seizure during the war, if found on land within their respective limits.(4) These measures had become necessary to check an evil which was every day increasing, and which both enabled & encouraged G. Britain to persevere in the war, at the same time that it mortifyed our ally with daily seeing the fruits of his generosity to us remitted in payment to the rival of his nation & the enemy of both.  The success of the Marquis de Bouille agst St. Eustatius is Sufficiently confirmed. About 700 prisoners were taken. As we have good reason to believe strong reinforcements are on the way from France to the W. I. this loss may be considered as a presage of much greater misfortunes.  I am Dr Sir Yrs. sincerely J. Madison Jr.  ""
"
10671,dg018288,1782,Edmund Randolph to George Washington,"""Edmund Randolph to George Washington
  Dear sir Philadelphia Jany. 8. 1782. Your excellency will, I hope, readily believe, that I most cheerfully obey the commands of my brethren in the delegation, to transmit to you the vote of the Virginia assembly, expressing their sentiments of your conduct and exertions at York.(1) We cannot pass by this favorable opportunity of declaring to your excellency the thorough coincidence of our feelings with theirs.  Shall we beg the favor of you to forward the inclosure to the Marquis.(2) Its contents are honorary in a great degree; but I fear, there is something very unusual in presenting a gentleman with a bust of himself.  I have the honor to be, Dear sir, with the sincerest respect and esteem, yr. excellency's obliged and obt. serv.  Edm. Randolph.  JANUARY 8, 1782  ""
"
10672,dg018289,1782,Rhode Island Delegates to William Greene,"""Rhode Island Delegates to William Greene
  Sir Philadelphia Jany. 8th. 1782.  We do ourselves the honor to inclose to your Excellency, a letter we have received from the Honl. Robert Morris Esqr., Superintendant of Finance, since we wrote you yesterday.(1) We can say nothing more on this subject at present, than that we shall see Mr. Morris, before he will write to you,(2) and shall endeavour by every argument in our power, to convince him of the necessity there is, that he should speak to the state, in terms that are clear, and decided, and tell them what he will do in this business.  We have the honor to be, your Excellencys most obedient huml Servants, William Ellery  E Cornell ""
"
10673,dg018290,1782,Virginia Delegates to Benjamin Harrison,"""Virginia Delegates to Benjamin Harrison
  Sir Philadelphia Jany. 8. 1782. Your excellency's favor of the 28th Ulto, not having acknowledged the receipt of our dispatches by Capt. Irish, we shall repeat them, unless the next post should announce his arrival.(1)  We cannot but lament the distressing and degrading situation, in which we are placed, from the scantiness and uncertainty of our supplies, in which our own private credit can avail us nothing, and prices are immoderate and ruinous. We beg the attention of the executive to this point, important to ourselves, and perhaps important to our country.(2)  The inclosures (No 1 & 2) were received from a Mr. Murray.3 He has painted his services to Virginia at the Illinois, in strong terms, and his sufferings on her account in stronger. We have therefore  JANUARY 8, 1782  undertaken to transmit to your board his state of both; requesting, that some answer may be given to his application.  Being disposed to advance, on every proper occasion, the views of our ally, and to demonstrate to Great Britain, how practicable it is to renounce her manufactures and produce, we rendered every aid in our power to the resolution, which the president has sent on,(4) recommending more effectual provision against the introduction of British merchandizes. As these considerations were the grounds of the resolution, we cannot doubt, that our legislature will execute the recommendation. It will be remembered, that the late ordinance, respecting captures, which has been forwarded to the judges of the court of the Admiralty thro' your excellency, relates to this species of commodities, when found on water only.  The superintendant of finance is instructed to transmit to the several states copies of the act, incorporating the national bank. He probably will be explicit on the benefits to be expected from such an institution. To him we shall consign this part of the subject.(5)  But some scruples having been entertained as to the authority of congress to grant a charter of incorporation, we cannot forbear to mention the predicament, in which this body stood.  When the establishment of a bank was proposed to congress on the 26th day of May last, its utility was immediately seen. They accordingly approved the plan, and promised to support it in the most effectual manner. Among other things, they stipulated to pass an act of incorporation; altho' objections were suggested against such an engagement. After a vote to this effect, subscriptions were made upon the expectation of a charter from congress, the president and directors chosen, and we were required to fulfil our contract. The same doubts upon congressional power were again urged; but nothing decisive was done, until a committee, appointed to confer with the bank, reported the result of the conference. They informed congress that they had communicated to the bank the difficulties, which occurred in granting a charter; but that they were answered, that the promise of a preceding congress was binding on a subsequent one- that the subscribers would be free to withdraw their subscriptions, unless a charter should pass from congress, and that tedious and expensive arrangements had been made for commencing the operations of the bank. The financier added, that a delay in these operations would injure him in his attempt towards a payment to the army. Pressed as they were by these representations, congress did incorporate the bank; some of those, who voted in the affirmative thinking themselves obliged by the engagement in May, others contending for a constitutional power in these cases, and others assenting to it from absolute necessity. The resolution sub-  joined to the act will therefore, we hope, be complied with by the several legislatures.  We have the honor, Sir, to be with great respect, yr. excellency's mo. ob. servants. Edm. Randolph  J. Madison Jr.  Jos. Jones ""
"
10674,dg018291,1782,Oliver Wolcott to Jonathan Trumbull Sr,"""Oliver Wolcott to Jonathan Trumbull, Sr.
  Sir, Private Philadelphia 8th Janry. 1782 The most important matters which have passed in Congress since my last Letter to your Excellency of the l9th ultimo has been an ordinance incorporating the Society for establishing a National Bank. This had been some time ago promised them, and as their first Subscription was compleated it was thot proper to comply with their Application.  Congress have likewise passed two Acts; The one that the Commander in Chief ascertain to the Secretary of War the Number of General officers necessary for Actual Service-That thereupon the Secretary nominally order that Number into Service-And that the Rest of them shall be considered as having retired upon half pay. The Other Act is that all officers commanding separate Cores not in the Line of any State Shall after the 20 of this month retire upon half pay, their Cores will thereupon be incorporated with the Lines. (1) A Stop for the present is put to any exchange of Prisoners. The Enemy have made it a Preliminary That Ld. Cornwallis (who it is supposed has gone for England) Shall in the first Instance be exchanged. This has not been agreed to, or an Exchange might otherwise have been properly made. What has induced Sr. Harry Clinton to make this an Absolute Condition is a matter of Conjecture only. Our People in Captivity at the Southward will suffer most by this Delay, but the Sanguinary Conduct of Ld. Cornwallis in those Coun- JANUARY 8, 1782  tries induced the Gentlemen belonging there not to desire the Exchange of their People upon such Terms. Perhaps if his Lordship could be considered as divested of a Dispo[si]tion to commit the most wanton Cruelty, no solid objection could lye against his Exchange, on Account of his Military Abilities.(2)  We have no News from the Southward so late as that published under the N. London Head. Probably about ten days ago about 1200 men Embarked from N York for their Southern Posts.  As no official Letter is necessary, I therefore write for your Excellency's personal Information of such matters as have occurred since my last.  I am Very respectfully, Your Excellency's most obedt servant, Oliver Wolcott  P.S. Mr. Law is well.  P.S. The Superintendant of the Finances has reported a Plan for the liquidating of the Accounts of the States with the U States-and proposed a mode by a special Convention of the several States by Special Appointment of members by their Legislatures to Ascertain the Ratio of each State of the unfunded Debt. The Accounts due from the U States, to each, to be liquidated by a Commissioner Sent to each State to be Approved by the State to whom sent. This Report will probably be considered in a few days.(3)  The Affairs of Vermont have called the Attention of Congress. Nothing yet has been done in this Affair. Perhaps the former Act of Congress admitting them by Implication as an independent State will be recognized and made explicit-And a Time limited for their Complyance which if not agreed to by them, effectually Steps may be taken to give Peace to the Northern Frontiers.  Ow (4) ""
"
10675,dg018292,1782,John Hanson to Thomas Sim Lee,"""John Hanson to Thomas Sim Lee
  My Dear sir, Philadelphia Jany 9th 1782 On the recept of your Excellencys favour of the 21 st Ult which was delivered me by Colo R Lloyd three days ago I went immediately to a Coach maker to bespeak a Phaeton for Mr Worthington. Agreeable to your request the man Shewed me one he had just finished I think the most Elegant thing I ever Saw of the Kind, Price £225. I did not Care to engage it, the price for what they make in Common And which are very [ . . . ] is from 150 to £160. He has engaged to go about one immediately but has proposed to go down to Annapolis with the one above mentioned at his own risk not doubting but the Elegancy and goodness of it will tempt Mr Worthington to take it at the price. If he does not, he makes no doubt of Selling it before he returns, And in the mean time the one bespoke will be going on. There is a very great dearth of news at present nothing from Any quarter of Consequence. Something of importance may be hourly expected from the West Indias. Count Degrasse it is probable will not be idle And his Superiority it is to be hoped will enable him to Strike Some Important blow. The French frigate that went from the Chesapeake with the Account of the Capture of Ld Cornwallis Arrived at Brest the 15h Novr So that it is probable they will get the Account in England before the meeting of the parliament. We must have the Kings Speech in a few days.  I inclose you the last paper And an Estimate of the Forces of the Enemy at Charles Town. I wrote you Some time ago mentioning the sums I had recd of Mr Mollehon on Account of the State, And requesting a further Supply as Soon as possible-which I hope will be Complyed With. I have not ten pounds by me.  I have the honor to be your Excellencys most Obedient And very hble servt, John Hanson  ""
"
10676,dg018293,1782,Benjamin Hawkins to Abner Nash,"""Benjamin Hawkins to Abner Nash
  Dear Sir, Philadelphia, January 9th, 1782. Since my last by Mr. Allen we have no European intelligence, but the agreea[ble] news, the reduction of St. Eustatius, St. Martins and Saba, by the marquis Bouille who has reestablished their former government. This enterprise was well conducted and reflects the highest honour on the Marquis and his brave little corps.  The amazing efforts of the British last campaign and the events therefrom, are strong and evident proofs that she cannot prosecute JANUARY 9, 1782  the war with any possible prospect of success. The fleets of [. . .] superior and consequently any distant operations must be very uncertain and distructive.  We have some pretty well authenticated reports that a reinforcement of troops and shiping are arrived from France at Martineque and that some combined operations are daily expected in that quarter-from the State of the belligerent powers, we may safely conclude, that there will be peace this spring, or that the British possessions in the West indies will be divided amongst her enemies, and that she will not have an army in the United States.  The New York paper announces the arrival of Lord Dunmore at Charlestown on his way to his government of Virginia.  The People of Vermont are like to be troublesome to us, they would not accord to the propositions made to them in August last but continued to encroach on the territory of New York and New Hampshire, the consequences were that the citizens of these states armed immediately and they were Like to have had an action, which was in some measure prevented by some of our generals.  Congress have been rather in attentive to the repeated remonstrances of New York and New Hampshire, and some interested members thereof are said to have encouraged the people of Vermont in persevering, in the support of their Claims. We now have this business before us and I fear we have too few States in Congress to bring it to a speedy determination.  Miss Peggy has written as you asked. I think she will make a very amiable woman, she certainly improves, her connecxions are the first young Misses in this City. She was pleased to hear you were coming (1) and seems better satisfied, I might have said perfectly so.  Howell has been truely unfortunate or rather we, in being concerned with him. I am much oblidged to you, for your offer of serving me in New Bern. I am perfectly convinced of your friendship.  Indigo is rather dull sale at a dollar per lb. Dry goods (very plenty) three times their sterling cost in whole sail, or 2/6 currency for a French liver. Rum 11/ per gallon by the quantity. Sugar 6 to nine d. per lb, as in quality. Note 7/6 is a dollar here.  Bever hatts 16 dollars Common good 10 dollars / these articles Boots . . . 10 dollars \ are made here sho's, mans, 17/6d, ladies 22/6  Provisions in the market is in proportion to the last articles, Money is very plenty.   I am very unwell to day With a very bad cold, and have written you, an incorrect letter.  Pray give my respects to your lady, Mr. & Mrs. Ellis.  I am Dear, with sentiments of regard, Your humble servt. Benjamin Hawkins  ""
"
10677,dg018294,1782,Arthur Middleton s Draft Proposal,"""Arthur Middleton's Draft Proposal
  January 9-February 20, 1782](1) The first Step necessary towards a general Liquidation of Accounts between the United States, & the respective States, should be to propose for the approbation of the respective States a Table of Depretiation drawn up by the Directions of Congress upon rational Principles, & referd with the grounds upon which it is framed for the view & final approbation of each Legislature. The Table approv'd, let Congress recommend to each State to appoint a Delegate to Congress for the Express Purpose of adjusting all Accts. whether arising from Monies advanced, Services performed, or Certificates given to Individuals &c. The said Delegates to bring with them to Congress all the publick Accts. of their respective States with the necessary Vouchers, to form a Committee of Accts. in the place where Congress shall sit & being aided by the Superintendt. of Finance, the Comptroller, Treasurer, & other Officers concern'd in money Matters, & under the Eye of Congress (with whom they may communicate for resolving Difficulties, Disputes &ca.) to settle with all Convenient Dispatch an Adjustment of all Accts. of every Denomination which shall be deemed final & Conclusive the powers given by the respective States being to such Effect.  The said Delegates for Settlement to be vested with full power, (with the Assistance of Congress) to adjust the Quotas of the respective States, & the mode of discharging the publick Debts by Instalments &ca.(2)  ""
"
10678,dg018295,1782,John Hanson to the States,"""John Hanson to the States
  Sir, Circular Philadelphia 11 Jan. 1782.  I have the honor to inclose your Excellency an Ordinance of Congress, dated the 8th instant, for amending the Ordinance ascertaining what Captures on Water shall be lawful; (1) and am, with great respect, Your &c. &c.  ""
"
10679,dg018296,1782,John Hanson to Philip Thomas,"""John Hanson to Philip Thomas
  Dear Doctr Philadelphia January 14th. 1782 We are very uneasy, not haveing received a line from you Since you left us. No other Cause than that of the want of an Oppertunity (or perhaps Miscarriage) I hope has prevented it. I wish much to hear how you got home and how you found the family especially little Beck & John.  JANUARY 15, 1782  Your mother has been very unwell almost ever Since you left us 'till within these few days. She begins to be better reconciled to the place and intends to begin tomorrow to return Vissits. Little Kitty is very well and much delighted with the Acquaintance She has made Among the little Girls.  Our national Bank opend Monday last and many notes have been Issued-it seems to be the inclination of all ranks of people to give it all possible Credit-some notes have been brought in by the Farmers to be Exchanged what were instantly paid off in hard money. While others after finding that the money was ready went off with the notes well Satisfyed of their being equal in Value to Gold and silver. The Merchants here are throwing their money into the Bank, and taking out notes, which they find equally Answers their purposes. These notes too will be received in the Continental Treasury in discharge of Taxes. Ten or twelve Vessels are lately arrived here from the Havanna, with a large quantity of Specie, which it is said will all go into the Bank-in short from present Appearances I think there Can be no doubt, but the Credit of the Bank will in a very Short time, be so well established, that it will be in the power of the Directors, to Issue notes to any Amount they please; prudence will dictate to them, not to Issue more than they have Cash in hand, at least for some time. When those notes get Circulated through the Continent, it will be a difficult matter in Case our Enemies (I mean the disaffected) Should have designs Against the Bank, to Collect a number Sufficient to endanger its Credit; and no man or Set of men perhaps would think themselves Safe in making the Attempt. 9 oClock at night post Just arrived and no letter from you. no news from the southward Since the 21st Novr. Your mother and little Kit Joins in love to you and little Beck & John. My Compliments to all friends, yrs. J H.  ""
"
10680,dg018297,1782,Elias Boudinot to William Livingston,"""Elias Boudinot to William Livingston
  Sir, Philadelphia Janry. 15th. 1782 I lately received an application from the County of Essex, informing me of one Mr Reid (1) having been taken up in New Ark, who had come from New York, and after being bound over to appear at Court, that he was again taken returning from New York. I was desired to call on the Commander in Chief to get all the Intelligence I could of this Man.(2) This I have done and for obvious Reasons think proper to communicate the result to your Excellency, as the Head of the Executive Authority. JANUARY 15, 1782  The Commander in Chief has authorized me to say, that Mr Reid was formerly a deputy Paymaster in the Continental Service. That he was accused of secreting & introducing into Albany, the Men who came from the Enemy to take Genl. Schuyler. That tho' there was no Doubt of his Guilt, yet from some peculiar Circumstances, nothing more could be done with him, than to banish him into New York. From that Place he lately returned to New Ark with his wife. That he is very dangerous Person, and ought not to be suffered to go at large.  If this should be communicated to the Chief Justice perhaps some Mode might be fallen on to prevent Mischief from this Person.  There is not a Word of News for several Days past, except that we have just heard of the King of France having a son & Heir. Have the honor to be, Your Excellency's most obed Hble Servt,  Elias Boudinot ""
"
10681,dg018298,1782,William Floyd to George Clinton,"""William Floyd to George Clinton
  Sir, Philadelphia Jan. 15th, 1782.  The Report, a Copy of which I transmitted to your Excellency has been largely debated But it was not brought to a Question.(1) I do Expect it will be Resumed again this Day, and unless there Comes in Some other members, that were not present when it was last under Consideration (which I fear may happen) I think they will not be able to Carry it, tho' I am Clear that there is a Great Majority in Congress for that Report, or Something that is Similar. The Conduct of those people, Connecting themselves With the Enemy in Canada, does not appear to affect those who are for Supporting them in their Revolt. They Endeavour to make light of it as a matter of no Consequence and act accordingly. I Shall take the first oppertunity to Advise your Excellency of what Ever Congress may Determine on the Subject,(2)  P.S. I am amazed that Genl. Scott does not come on.(3)  Reprinted from Burnett, Letters, 6:291, from a document located in the New York State Library before the Albany fire of 1911.  JANUARY 15, 1782  1 See Floyd to Clinton, January 7, 1782, note 2.  2 No debates on the Vermont controversy are recorded in the journals during January before the 25th, but see ibid., and Samuel Livermore to Meshech Weare, January 8, 1782. See also Floyd to Clinton, January 31, 1782.  3 John Morin Scott resumed his seat in Congress on February 14. JCC, 22:75.  

  NEXT SECTION ..  NAVIGATOR""
"
