,TCP,Year,Title,Content
14079,dg02446,1787,Connecticut Delegates to Samuel Huntington,"""Connecticut Delegates to Samuel Huntington
 Sr. NY. 12th Janry 1787. We had determin'd, as soon as by yr. Exy. fav[orabl]e interp[ositio]n the necessy supplies were provided for us to have come on imm[ediatel]y to NY but the late Meetg of the Commrs. from Massts. & NY at Hartford several of wh[ic]h were also Delegs. in Congs. having in effect rend[ere]d it impossible that there sho'd be a Congs. till they had returnd, it was to no purpose for us to come on. As soon as the Comm[issioner]s had finish'd their Business we lost no time in repairing to NY. Yet Unfortun[atel]y till this time there has not been a suffic[ien]t No. of Delegs. to form a Congs., but have now however the happi[nes]s to find that by the arrival of Mr. Pierce last Evening from Georga. there are 6 States in Town & as the N.J. Delegs. can be call'ed in immed[iatel]y, Of Conseq[uenc]e Congs. will open probably on Mondy next.(1) As soon as anything occurs there worthy of yr. attention we shal have the Honr to Com[municat]e it to you. In the mean time there is nothing new here worth mentioning, & we have the Honr. to be with the greatest respect & Esteem. ""
"
14080,dg02447,1787,William Blount to John G Blount,"""William Blount to John G. Blount
 Dear Sir, Newyork January 13th 1787 Your favour of the 7th December by Mr. Dowse who arrived [here] on the day before yesterday is handed me. [If only] you had been a little more [...](1) for you why you are not. Mr. D[ow]se has informed me  January 13, 1787  in general Terms of the proceedin[gs] and General Disposition to proceed while he stayed and to be sure as many as heard him relate are astonished to hear that the Constitution of that Country, says the Judicial, legislative and Executive Powers shall be forever sep[e]rate and distinct. I begin to feel partial to what I am told is the doctrine of the Farmer's Letters. Must not every thinking Man view our Repub[l]ican Gover[n]ment as the most intolerable of all Tyranny? Can any Man be safe in his house while the Legislature are sitting? I do not mean to say whether the Persons confined by the Legislature have suffer'd or have not suffered [ac]cording to their Demerit for I am inf[ormed . . .] a few you mention only But [...] there [is] an old and common Exclamation O Temp[ora], O Mores! O Times, O Manners. Blessed Fruits of Independence. By the Bearer Captain Cossa 50 pounds of Bees Wax were brought to this place on my account which I desired to sell for me and lay the Mony out in Flax for me and deliver the Flax to you. The Wax he sold for 2/3 per lb. and the Flax he tells me will cost him 1/ at least, however he will rendre you I suppose an Account. No Congress yet and uncertain when there will be, only four States represented. I feel a very great [dis]position to return home tho' the Object of my [...] here as respects my self appears quite [.... I shall not leave at] any rate before I hear from you. Pray [let] me hear what the Assembly has done. I fear there has been the Devil to pay; and you on the weak side or rather on no side, let me know the bad with the good if good there has been. Among other things tell me what is or what is like to be done with the Public Tobacco. On this be very particular for I am daily questioned about it either by the board of Treasury or by some Persons who I believe want to be medling with it.(2) I have heard Nothing of Tom Blount since the Letters I received by Mr Voss which I forwarded. If you have any Letters for him the Conveyances here are Weeklyand sometimes daily. I believe Dowse will not come back about the Tobacco tho' he talks [...] he will. I have been taught to understand partly how he proposed to have paid [the mo]ny so that the Tobacco would not really have cost more than about 22/4 per 100 lb Weight, he was only the Instrument & solely so, nor have I been able to learn the Names of more than one of the Principals. This to yourself unless you see an Advantage to yourself in leting Government Know or understand it. Let me hear by every post if it is but a Single Line. Compliments to Polly, Your's &c, Wm Blount P.S. I [have heard that] Adherents prevented the setting of a Court at [Spring]field the last Week in the [old] Year and no Attempts were made on the part of Government to support it. January 14, 1787  It is said Government are determined to support a Court that is to set on the 23d of this Month and that Shays and his Adherents are as determined it Shall not sit. Mr. Ramsays the following is the price of the following Articles---; Pitch---;12/ dull Turpentine---;12/ dull Tar---;12/ current and you may depend on them as the genuine prices. Connecticut Pork [...] > Indian Corn---;4/3 > Wheat---;8/ > Flax Seed---;11/. > Current black eyed Pease---;6/ > Good Tobacco 4d per lb> Final Settlements 2/7d in the pound ""
"
14081,dg02448,1787,William Pierce to Thomas Washington,"""William Pierce to Thomas Washington
 Dear Washington(1) New York, Jany. 14th, '87. In looking around among my Friends, I know of no Man who deserves more of my attention than yourself. I esteem you much, and wish you well. I have no speculative views, and therefore you may believe me sincere. On the 11th instant we arrived here, after a tedious and dangerous passage of twenty nine Days. Nothing could be more disagreable than our Voyage, but it gave Mrs. Pierce an opportunity of seeing Massachusetts, Rhode Island, Connecticut, & New York, which, in some measure compensated for it. Before my arrival Colo. Lee had taken his departure for Virginia,(2) so that I have not had an opportunity of seeing him. I wish I could have been fortunate enough to have seen him before his departure, that I might have hinted your speculation to him. The Southern Country, (particularly Georgia) is in high estimation every where through the Northern States. Your Lands will be valuable very shortly, and I doubt not but you would make sale of some of them if you was to reside a few Weeks in this City. Suppose you was to come and open a speculating Office. If any advantages from this quarter can be obtained, and be made to flow into Georgia I will take care to give you a hint, and if I can serve you in any thing whilst here, I shall be very happy to be employed. January 14, 1787  With respect to facilities, final settlements &c I have not been able to inform myself of their condition. I therefore can say nothing about them for the present. Congress have not yet made a House, but we shall most certainly in a Day or two be able to sit.(3) I think if Walton had come on he would probably have been made President; but as it is, a Mr Blount from North Carolina is talked of. Please to offer my respects to your Lady, in which Mrs. Pierce joins me, and believe me to be, with great regard, Your Friend, Will. Pierce(4) ""
"
14082,dg02449,1787,Rufus King to the Massachusetts Agents,"""Rufus King to the Massachusetts Agents
 Gentlemen New York 17 Jany. 1787. I this morning received the inclosed papers(1) from Mr. Duane. I had previously delivered to him the commission & the copy of the Law forwarded to me by Mr. Sullivan; you will notice his request of a regular Exemplification of those documents contained in his letter. Mr. Duane informed me on yesterday that the Adjustment would be very acceptable to the Legislature of this State. I have the Honor to be with Esteem & Respect Gentlemen your Obt. & very Hbl. Servt., Rufus King ""
"
14083,dg02450,1787,Rufus King to Benjamin Lincoln,"""Rufus King to Benjamin Lincoln
 Dr. General New York 21 Jany. 1787. This will meet you again in military command. It conveys the devout wishes of a Brother Citizen for your prosperity, and the safety of the Commonwealth. Will you have the Goodness to direct some person about you to give me a concise account of your situation, and of the Events which may take place on this expedition. The anxiety of an absent citizen at this juncture must be my apology in making this request. Farewel, I am with the Highest Respect & Esteem, Your's &c, Rufus King ""
"
14084,dg02451,1787,Rufus King to Thomas Dwight,"""Rufus King to Thomas Dwight
 My Dr. Sir, New York 22 Jany. 1787 When I had the pleasure of seeing you in December at Hartford, you induced me to hope the pleasure of your correspondence. I must now solicit you on this Subject; and since the affairs of our country are becoming critical and the neighbourhood in which you reside may unfortunately be the Theatre of intestine war, I intreat you to releive in some Degree the anxiety of an absent citizen by information, even of the most concise nature from post to post, of the Situation of the forces of Government, as well as that of their opponents.(1) Be assured that the gratification in your power to afford me in complying with this request, will leave me under the strongest obligations to repay your Goodness. With sincere respect I am Dr Sir Affectionately your's, Rufus King ""
"
14085,dg02452,1787,Stephen Mix Mitchell to Jeremiah Wadsworth,"""Stephen Mix Mitchell to Jeremiah Wadsworth
 Dear Sir, New York Jany. 24th. 1787. Whether I am to tell you we have a Congress or no, I cannot tell. About ten Days since a Gentleman Viz Majr. Peirce arrived here from Georgia, who made us seven States,(1) including New York & Jersey, the latter of which engaged to be here on short Notice. January 24, 1787  New York appeard. on the floor for one Day, when an attempt for a president was made, there seemd. a Division in Sentiment, Doctr. Johnson had two Votes, which was as many as any Gentleman could boast; we adjournd. for consideration, since which New York has not appeard. in Congress: tis said the time of their Delegates was nearly expired, & that tis now quite out. No measures have been taken by the Legislature of this State to supply the place altho' they have been convend. some weeks, I am told they are to re'elect next Fryday,(2) time will shew; twould not be a matter of surprize to me if they should omit the Matter for a month longer. You will see by the papers, that this State has by approbating the Conduct of the Govr. in not calling the Assembly upon desire of Congress; stepd. as twere out of their way to give Congress a Slap in the face. The Situation of Congress is truely deplorable, no one seems willing to contribute a Mite to extricate us from the mire into which we are fallen. Pensylvania in answer to Messrs. King & Monro, have so far declared in favor of dividing the Debt, as to say, they will pay their own Citizens only. I cannot see there remains any necessity for keeping up a Representation in Congress, in our present Scituation, all we can possibly do, is to recommend, which is an old, stale device & no better than the wish of a few Individuals relative to publick Concerns. Our Eyes at present are turnd. to Masechusetts & expect by Saturday's post, to hear of feats of Chivalry. We are told that Genl. Lincoln & Mr. Shays are this week to take feild & try the Title for Empire in the feild of Mars; whether Good or ill is to be produced, futurity must discover. You seem in Connecticut to be in the spirit of poetizing. The Anarchiad, book 23d is read here,(3) with much pleasure & obtains applause, Tis judgd. to be a meritorious production. I had hopes from some Information your Son gave me, to have had your Company with Miss Wadsworthfrom Greenfield, but you & the fates disappointed me. In full hopes you will by Letter communicate from time to time how you feel & act in Connecticut, I am with much Esteem & respect Your very humble Sert., Stephen Mx. Mitchell ""
"
14086,dg02453,1787,William Blount to Richard Caswell,"""William Blount to Richard Caswell
 Dear Sir, Private New York January 28th 1787 By this Conveyance I send a Number of News Papers inclosed to your Address which contain all the current News of this place or rather may serve to shew that there is but very little or none. About fifteen days past seven States appeared on the floor of Congress and produced their respective Credentials and proceeded to the Choice of a President but in vain as not more than two states could agree in any one Man and I really am unable to unravel the Mystery of this Business nor can I form any Opinion who will be the Man.(1) After this Meeting there continued to be seven States in the City for about a Week but never again appeared at the same Time on the floor owing to indisposition of some one or other and after this last mentioned Period expired the New York Delegation were off the floor and the new Appointment did not take place before yesterday so that I suppose We shall again on Monday that is tomorrow have seven States on the floor and if no more I believe it is pretty certain no President can be agreed on by them. The ostensible Objection raised by the Yankees against a Delegate from No. Carolina being put in the Chair(2) is that that state is about to make some antifederal Appropriation of her Tobacco that is by ordering the Mony arising from the sale of it to be applyed to the Payment of the Interest due on the foreign debt and not suffering it to come into the Continental Treasury subject to their Appropriation. This report has been spread by Mr. Dowse and indeed I am told that a Letter of Mr. Maclaines wrote as Chairman of a Committee justafies the Report. If this is true it is surely a very antifederal Act.(3) Mr. Dowse goes further and says a Dissolution of the Union was publickly and openly spoke as a thing that would and ought to happen because the Northern states were injurious to the southern and that some Members said if a Dissolution was to take place that it would be best to hold on altogether upon the Tobacco. In reply to all this I can onlysay that some imprudent Members may have expressed themselves unthinkingly but that I believe the Legislative Acts will evince a different Spirit. It is with great Pleasure I learn by a Letter from Mr. Sitgreaves for I have not been favoured with one from yourself that you are again reelected Governor also that Hawkins is elected to supply the place of Mr. Nash(4) and as he was elected so early as before the 20th December I am in hourly Expectation of his Arrival and Colonel Grayson of Vir- January 28, 1787  ginia is in hourly Expectation of the Arrival of Mr. Madison and these two Arrivals will complete the Delegation of the four southern states and a Delegation is shortly expected from Maryland so that the southern Interest will be strong. As there has been no Business done by Congress since my arrival you can expect no Congressional News. The new elected Delegation of this state are except one antifederal Peasants(5) notwithstanding the great Choice the state affords of Gentlemen of Abilities and who were Candidates. Recollecting how earnestly Col. Burton pushed his Election I have daily expected him tho' I have not been favoured with a Line from him nor any other of my Brother Delegates. Will you please to inform me which two may be expected or rather which one beside Hawkins for I count on him certain? I suppose you have seen the account published in the Papers \""that Spain had ceded the Floridas to France\"" and that you may know as much of the Truth of this assertion as is Known here I will inform You that both the Spanish and French Ministers deny the Truth of this Publication(6) and are displeased with the Report which induces some People to believe the Report is true as to myself I am unable to form any Opinion tho' I am upon the best of Terms with both these Ministers and have conversed with both of them several Times on this Report. If the state should have done as reported by Mr. Dowse the Delegation here will surely feel very humble for it is already in the Mouth of every body that she has never paid but 7/6 in the Continental Treasury. I am with much Respect and esteem, Your Most Obedient Humble servant, Wm. Blount ""
"
14087,dg02454,1787,William Samuel Johnson to Robert Charles Johnson,"""William Samuel Johnson to Robert Charles Johnson
 N York 28th Jany. 1787. \""I received yrs. of the 21st Instt. & heartily congratulate you that your affair has pass'd so much to your satisfaction. I had no concern about Yr. examination when it came to that point, but I own I was a good deal anxious, notwithstanding all the precautions we had taken, least some fresh Scruples relative to your Minority might have embarrass'd the Bar, or the Court, & defeated your design. Mr. Mitchell says, this is a Difficulty, which had he been upon the Bench (as you know he is at Hartford) he could not have got over, on Account of the Danger of the Precedent. I must own I have all along consider'd it as a real embarrassment, & am very glad it is so happily overcome. You must now, if possible, double yr. diligence to complete yr. Accomplishments in every part of yr. Profession, & especially the practical part, in which you have made the least advances, that of drawing Writs, Declarations, & Pleadings, in which the Errors & Mistakes are more immediately obvious & fatal. When you have acquired a facility in this branch, as by Attention and diligence I doubt not you will soon do, I trust you will find every part of the Profession easy, agreeable & profitable to you, as well as Honourable to yourself & all your Connections, which I pray God you may soon experience. I need not repeat that every Aid in my Power I shall most readily & gladly afford you, but after all you must constantly remember that all I can do are but Aids, & that everything depends upon your own diligent & strenuous exertions under the blessing of Heaven, which you must constantly implore.\""(1) Explains plans for proceeding in the case of \""Jere Miller vs. Danl. Gray.\"" ""
"
14088,dg02455,1787,Rufus King to Daniel Kilham,"""Rufus King to Daniel Kilham
 Dear Kilham, New York 28 Jan 1787 Where are you? and why do you continue silent? We are both embarked in the same cause, & why do we refrain from the pleasures of frequent Communications. Nothing has taken place in the general affairs of the Union since I saw you of any consequence except the measures that You are well acquainted with. Indeed congress separated in October, and have not since been organized---;seven states will probably be represented Tomorrow, when possibly we may elect a president.(1) I pray you to write to me as often as your leisure will permit; if your letters only contain a few lines, they will be a pleasing offering to an Early and constant Friendship.(2) Farewell, be assured that I am most affectionately your's &c, Rufus King ""
"
14090,dg02457,1787,Arthur St Clair to John Nicholson,"""Arthur St. Clair to John Nicholson
 Sir New York Janry 30th. 1787 Coll. Patton has inclosed to me a Letter addressed by you to me on the 22d instant, in which you say you have put a Ballance due to the State in a Train of recovery---;that Train of recovery you explained to him to be, that you had ordered a writ to be issued and supposed it was in the Hands of the Sherrif.(1) I beg to ask you Sir if this was not a hasty way of proceeding. If there would have been any impropriety in reminding me, when I had the honor to see you at your Office a few Days before, that there was an old Ballance long due, and that your Duty would require you to compel the payment of it, before you actually proceeded to a step, that must certainly affect my Credit, and might possibly produce my Ruin. I realy think I might have expected thus from any Person, and the purpose of preventing any loss to the State, would more probably have been answered, if the State was realy in Danger. I flat[ter] myself when you reflect upon it you will be of this Opinion. Indeed I shd not know that Ballance was owing tho' this I grant is no Excuse; for, doubtless it is my duty to be accquainted with the manner in which the Business of my Office is conducted. The State however is safe Sir, for they have very good Security, and I still hope, after all the hopes I have sustained, and the Sacrifices I have made in the Course of this Revolution, I am good yet for something more than one thousand Pounds. I thank you for the indulgence until the first of February, but I request you to consider that is a very short day indeed. That it is improbable I should return by that day---;and that tho' I am, strictly, responsible only, yet others are connected with the Business. Defer it I entreat, if you think it can be done consistent with your Duty, until my return to the City, which will be as soon as possible, tho a few Days must elapse before I can leave this place. I Am, Sir, Your very humble Servant, Ar. St. Clair [P.S.] Some Gentlemen in Congress have asked me for Copies of yourStatement of the Finances of Penna.(2) I will be obliged to you for a few Copies. ""
"
