,TCP,Year,Title,Content
8314,dg014384,1780,James Lovell to Abigail Adams,"""James Lovell to Abigail Adams   Jan. 6. 1780. You will see, lovely Woman, by the Papers which I have sent that we shall have more post-Advantages of Communication than we have had for some time back; (1) but I fear this Remark will tend to my Disadvantage, and if it was not for OEconomy I would throw by the present Sheet and take up another in which I would only tell you that I regard, esteem and respect you and will certainly write to you as often as I possibly can. But since I have hinted at increasing Opportunities of Conveyance, I must assure you that the days are too short for me at present by much to get pressing public Business off my Hands; and as to the Nights they are ten times more ruinous to my health than they were in Summer, I therefore hide myself from them within the Bed Curtains the Moment that public duty is discharged. In Truth, I am at length aiming to preserve some Remnant of a good Constitution for Situations into which you seem to think you would chide me if you was invested with those Rights of Chiding which a Church Parson's Certificate is presumed to have conveyed to another. You may thus perceive that yr. Letter of Decr. 13 is before me. It was within two Minutes brought from the Office with Information that the Post sets out at 2 p.m. I ought now to be in Congress, but must scratch a Line or two for Boston. Our Affairs are unpleasant in many Views, but not ruined. Every Patriot ought to be allarmed and then all will be safe. I think with Tristram about the Currency, now we have done with the Paper Mill and Press. It seems as if the Signature alone will not make Portia reject the Piece. Yorick, Sterne and Tristram are bearable but Shandy is a wicked Creature.(2)  JANUARY 7, 1780  Let me again mention to you to mind the pages of 1778 that if I have sent doubles you may return the 2d, or if I omit, you may demand a single Sheet of the Journals. Thank Mr. Cranch for his kind Compliments left for me with Mrs. L. I wish him and his every Felicity. I cannot consent so to stint my heartwarm extensive Vows for you- as to pass the Compliments of the Season from my Pen, and thereby risk a Supposition that I had done all which my Affections suggest at the Instant of subscribing myself-your Friend & h. Servt., JL ""
"
8315,dg014385,1780,Roger Sherman to Andrew Adams,"""Roger Sherman to Andrew Adams   Sir Philadelphia January 7th. 1780 I Obtain'd last Evening an Account of the prices of the Several Articles, as Stated by the late law of the State of New Jersy which, is to be in force the first of Next month which I have Enclosed.(1) I am informed the law is Absolutely to take effect at the time fixed, without any proviso in case the other States do not make Similar Laws. The State of Maryland has likewise passed a Law for the regulation of prices. New York Assembly is called on purpose to consider of the Matter. The Commissioners from Several of the States that were present Met last Evening pursuant to the recommendation of the Hartford Convention, viz two from New Hamshire, two from Connecticut, one from New Jersy, And one for Pennsylvania. Mr. L Homedieu was also present from the State of New York but he Says their Assembly made no Special appointment for this convention, & Supposes he has no right to Act.(2) I dont hear that any other States have appointed Members. I believe they expected that the resolution of Congress would Supersede the necessity of this convention. So that I dont think it will be of any advantage for the Assembly to wait, in expectation of having a report from this Convention for I believe there will be None. Mr. Bryan informed us that a great majority of the Assembly of this State were in favour of a regulation of prices before they Adjourned. They meet again the l9th of this month. I Should think Since the Press is Stopt it would not be difficult to reduce prices as low as twenty for one, Some people are much afraid the Money will Soon Appreciate very rapidly, and be attended with more pernicious effects than the depreciation has been. It appears to me that it is of JANUARY 7, 1780  great importance to have its value fixed & Stable. We have no News here but what is contained in the public papers. I am with Great Esteem & Regard Your humble Servant. Roger Sherman ""
"
8316,dg014386,1780,Samuel Huntington to Richard Bache,"""Samuel Huntington to Richard Bache   Sir, Philada Jany. 8. 1780 You will receive herewith enclos'd an act of Congress of the 7th Instant allowing to the Surveyors of the post Office their reasonable Expences in travelling the roads, their accounts of Expences to be rendered to the post master General on oath every three months, and repealing the late act of Congress giving them forty Dollars a day (1) I am Sir, your hble Servt, S.H. Pt. ""
"
8317,dg014387,1780,Samuel Huntington to Benjamin Lincoln,"""Samuel Huntington to Benjamin Lincoln   Sir, Philadelphia 8th Jany. 1780. You will receive herewith enclos'd an Act of Congress of this Day allowing & directing payment to be made for horses killed in Battle belonging to Officers whose duty it is to be on Horse back in time of Action. (1) As also empowering the Commanding Officer in the southern Department to reform the four Georgia Regiments, & arrange them on some equitable rule & retain no more in the service than are necessary for two Regiments in the Manner as expressed in the Act, the residue are to be considered as Supernumeraries, as also the Georgia Officers of the Gallies & light Dragoons, who are on Continental pay.(2) I am Sir, with great respect, your hble Servt, Sam. Huntington President ""
"
8318,dg014388,1780,Samuel Huntington to Peter Muhlenberg,"""Samuel Huntington to Peter Muhlenberg   Sir, Philada Jany 8. 1780 By the act of Congress of the 29th ulto. herewith enclos'd you will be inform'd that the Arrangement of the General Officers in the Virginia line was founded upon principals not affecting the personal Characters or comparative merit of those Officers.(1) I am Sir &c. S.H. President ""
"
8319,dg014389,1780,Samuel Huntington to Jonathan Trumbull Sr,"""Samuel Huntington to Jonathan Trumbull, Sr.   Sir, Philadelphia 8 Jany 1780. By the act of Congress of the 7th Instant enclos'd, I am directed to address your Excellency and express their apprehension on account of the small supply of beef for the present necessities of the army & to request the immediate aid of the Legislature of Connecticut to the Commissary General or his Assistant in procuring & forwarding the Same. (1) The present necessity of the Army is truly pressing & alarming & the matter of supplies seems to admit of no delay. The Army are it is said without meat.(2) The Commissary will forward a Sum of money immediately to Connecticut to purchase supplies; in the mean time it is most earnestly requested that the Legislature of Connecticut will lend the necessary Aid to the Commissary to forward a Quantity of Beef with all possible Despatch. Congress are using every endeavour to lessen the public Expence & the quantity of provision as much as possible consistant with the public safety, and if the supplies can be obtained for the present it is to be hoped from the measures that are adopted it may be less difficult to obtain Supplies in future. I have the honour to be, with perfect respect, your Excy's hble Servt. Sam. Huntington President ""
"
8320,dg014390,1780,George Partridge to the Massachusetts Council,"""George Partridge to the Massachusetts Council   Sir Philadelphia Jany 8th. 1780 I receivd a Letter in Decr. ultimo from the Deputy Secretary advising me, that I had the Honor of being reelected one of the Delegates to represent the State in Congress; for the ensuing Year; I wish that it was as much in my Power as it is in my Disposition to render the Publick such Services as the importance of the Station to which I am appointed requires; to that End however my best Endeavours shall not be wanting while I continue here; but as my Duty to the Publick in another Department,(1) together with my private Concerns make it necessary that I should be at home early in the Spring, I hope that some Gentleman will then be appointed to succeed me here. I am Sir, with the greatest Respect, your most Obedient Humbl. Servt. Geo. Partridge ""
"
8321,dg014391,1780,Roger Sherman to Jonathan Trumbull Jr,"""Roger Sherman to Jonathan Trumbull, Jr.   Sir Philadelphia Jan. 8th 1780 You have doubtless had Official information of your being appointed a commissioner of the Board of Treasury.(1) Congress and the other members of the Board are very desirous that you would accept the trust and enter on the business as Soon as may be. The Salary Sounds high but we are all sensible that in the present State of the currency it is inadequate, but you may rest assured, that as Soon as we can have a Stable medium adequate Salaries will be allowed to the members of that Board, and a Suitable compensation for their Services before that time. The Committee who reported the Salaries, gave as their opinion that they ought not to be less than 2000 dollars in Specie. That part of the report is postponed; but I believe that the pay will be made as good as 1500 hard dollars a year at least. I believe you can't give a greater Evidence of your Patriotism, or render your Country a more essential Service than by accepting the office. I am with great Regard your humble Servt. R. Sherman ""
"
8322,dg014392,1780,Elbridge Gerry to John Wendell,"""Elbridge Gerry to John Wendell   My dear sir, (1) Philadelphia 10 Jany 1780 It is some Time since You have favoured me with a Line, & much longer, since I had the Oppertunity of writing to you,(2) but be assured, that as the first is not imputed to the Want of Friendship on your Side, so the latter has, on mine, served rather to increase than diminish it. In your Favour of the 15th April 1778 You mentioned me inclosing a Letter to General Sullivan, which had been intercepted; I suspect that many of my Letters have miscarried in this Way, & shall embrace every Oppertunity of tracing such Conduct. In May last, You desired my Sentiments \""on the State of the continental Debt, & the Redemption of the Money\"" since which, two Addresses & sundry Resolutions of Congress on these Subjects have JANUARY 10, 1780  been published, & furnished the Information required: if any Thing further is necessary, You'll please to inform me of it. No Officers are yet appointed or proposed for the 74 Gun Ship, & as Recommendation founded on personal Knowledge have the greatest Weight, an application to General Whipple, who is a Member of the Board of Admiralty, in Favour of your Son (3) will probably have a good Effect, & I shall chearfully give my Assistance for rewarding his Merit. A plan for establishing a Court of Appeals is under the Consideration of Congress; & nearly compleated. I hope for more Leisure to correspond with my Friends in future, & inclose You some Papers containing the current Intelligence. Pray give my Compliments to your Lady & Miss Sally & believe me to be, with much Esteem your Friend & humble sert, E. Gerry ""
"
8323,dg014393,1780,Committee of Congress to George Washington,"""Committee of Congress to George Washington   Sir, Philadelphia 11th Jany 1780 We beg Leave to inclose your Excellency sundry Propositions referred by Congress to our Consideration, (1) & to request your Opinion thereon, being with Respect sir, your most obedt & very humble servants, E Gerry Robt R. Livingston Jno. Mathews ENCLOSURE 1. Resolved That the Commander in chief be directed to dismiss all the Troops whose Times will expire by the 1st Day of April next, who shall be willing to receive their Discharge. 2. Resolved That the Number of Regiments be reduced to sixty, & the Soldiers of such regiments incorporated with those that remain upon the Establishment. 3. Resolved That the Board of War report a plan for such Reduction. 4. Resolved That the reduced officers be allowed full pay exclusive of rations & Subsistence Money, during the War, & such other  JANUARY 11, 1780  Allowance after the War as is made to those Officers who have served during the War 5. Resolved That any Vacancy in the sixty Battalions be filled up by Officers from the reduced regiments having Respect to the State to which such regiments belong. ""
"
8324,dg014394,1780,William Floyd to Pierre Van Cortlandt,"""William Floyd to Pierre Van Cortlandt   Dear Sir Philadelphia January 11th. 1780 I am now happy in being able to Inform you that the Divisions and party Spirit, which prevailed in Congress, During the last winter and Spring are Entirely Done away, and as that Spirit originated from Certain Questions Relative to Mr Dean & Mr Lee, That cause no longer Existing, it is to be hoped that the Effect will not happen again. A harmonious Disposition, to Do Business, prevails, And our Greatest Difficulty is, to know what to Do, in this Critical Situation of our Affairs. (Our money, our Army) The Recommendation of Congress for the Several States to provide Supplies for the Army by their own Exertions, I expect is before the Legislature, New Jersey whose Legislature was then Sitting has passed a Law for the purpose, and I understand it is now Executing much to the Satisfaction of the Inhabitants of the State. They have forbid all Deputy Commissarys Except those of their own appointment, and who act under their Direction, agreeable to Certain Rules Laid Down for them in the Said Law. And I am happy to hear that they are like to Suceed in Getting allmost all the Spare provisions JANUARY 11, 1780  and forage in that State for the use of the army. I hope Soon to have a Copy of their Law which I will Do my Self the pleasure to Send you. It would be Disagreable for me to mention and I believe for you to hear, the particulars of our Circumstances (and perhaps Improper). But it is necessary that you Should know, and our whole Legislature; that the Supplies for the army from the Several States, must be procured by their own Exertions, and if the four States nearest the Army, Should fail of Doing this; the worst of Consequences is to be apprehended. The General Regulation of prices as Recommended By Congress I Expect will take place, Maryland has passed a Law for the purpose, and New Jersey also, But the last mentioned State, I believe will be But Little affected with it, as their purchasers are much Engaged and I expect will either, Realy purchase, or Secure, all the Spare produce of the State by the time the Regulation is to take place; and that at the now going prices. Our money in this State (and I am told it is not much better in the States below this) is at a very ebb, a Dollar in this Market is Reckoned very little more than a penny, and yet it Goes if possible More Current than Ever and there is a great Cry of its being Scarce here, No wonder it is So, when it Requires near one hundred times as much as formerly, to do any Business. I do not expect the money is Depreciated in our State to the Degree it has here; But I do Imagine it has fell Sufficiently to Convince every one, of the propriety of our puting off the Sales of our forfieted Estates to the time we Did, for it appears very Evident now that if we had ordered an Immediate Sale we Should have lost nearly one half their value. I have Conversed with the Delegate from New Hampshire (1) Respecting the Vermont title, and the Claims which those people on the Lands have to Independence, and he Seems to be full with me in opinion that it will not Do to Suffer them to be so, But I think I can Discover in him a hope, or Rather a wish, that they might be annexed to New Hampshire; or at least that part which Lays to the Eastward of the Mountain. But at the Same time I think I Discovered-a faintness in his hope, and a Doubt whether his wishes would be accomplished. I have not as yet understood that Massachusetts Intend to put in any Claims to that Country.(2) Yesterday Congress Resolved to Inform General Lee that they had no further Service for him.(3) This Dismission, (tho' I never did like Lee, I have always Considered him as a very Imprudent man, Yet there appeared to me a kind of hardship, or Rather Cruelty in it) which prevented its having my Consent. As soon as the Vermont Business is over and the Roads will permit, I shall Return home leaving a full Representation here, But I fear it will hardly be possible to Cross the Country with a Carriage till   Spring. My Compliments to the Gentleman of Senate. I am with & & & &, Wm Floyd [P.S.] I must Begg leave to Refer you to the papers enclosed for News . ""
"
8325,dg014395,1780,James Forbes to Thomas Sim Lee,"""James Forbes to Thomas Sim Lee   My Dear Sir, Philadelphia Jany 11 th 1780 As I had not the pleasure of a line from you in answer to my last (1) I suppose you were oute of Town, I am affraid shall not be able to execute your order in Purchasing the Charret & Horses. Mr. Todd has been oute of Town. When he returns, shall apply to him. Mr. Dickinson has a very ellegant Coach for Sale which has been very little used. He is allso oute of Town: therefore can not let you know his terms. If they are any way reasonable, I shoud think it a better purchase than any thing of the kind I have seen in this place. I have been asked £5,000 for a Charret half worn, Youl please to give me your instructions on this head [on the return] of the post. I find the Assembly was up before my resignation got down, as I am determind not to accept under the new Delegation I must begg you woud use your endeavours to get some of the Gentn to cum up, as soon as possable, as I shall be under the necessity if they dont cum, of leaving the State unrepresented,(2) which I shoud be gratly concernd at, but my present business makes it absolutely necessary that I shoud be at home. I shoud be obliged if you woud send me the Bill for Confisscaation of British property. Inclosed you have the papers to which refer you for News, And am, Dear Sir, Yours affectionately, James Forbes ""
"
